ASIN,end_time,product_name,reading_marketplace,start_time,total_reading_milliseconds
B000FC0R7O,2022-02-11T04:20:54.700Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2022-02-11T04:13:00.800Z,473900
B000FC0R7O,2022-02-11T04:12:45.500Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2022-02-11T04:12:33.600Z,11900
B000FC0R7O,2022-02-10T22:57:13.100Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2022-02-10T22:47:26Z,587100
B000FC0R7O,2022-02-10T22:46:46.500Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2022-02-10T22:20:26.700Z,1579800
B000FC0R7O,2022-02-10T05:47:26.400Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2022-02-10T05:27:22.400Z,1204000
B08XTNHRR5,2022-02-10T05:27:02.800Z,Immune: A Journey into the Mysterious System That Keeps You Alive,www.amazon.com,2022-02-10T05:23:04.300Z,238500
B00JV2H5I8,2022-02-10T05:22:42.100Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-10T05:22:16.700Z,25400
B00JV2H5I8,2022-02-09T20:37:54.100Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T20:30:08.600Z,465500
B00JV2H5I8,2022-02-09T20:28:58Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T20:22:14.100Z,403900
B00JV2H5I8,2022-02-09T20:20:11.500Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T20:13:12.500Z,419000
B00JV2H5I8,2022-02-09T20:04:23.900Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T20:03:09.200Z,74700
B00JV2H5I8,2022-02-09T20:04:17.500Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T19:47:18.600Z,1018900
B00JV2H5I8,2022-02-09T19:46:20.700Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T19:40:58.600Z,322100
B00JV2H5I8,2022-02-09T05:54:27.400Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T05:53:04.300Z,83100
B00JV2H5I8,2022-02-09T05:52:50.800Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T05:51:31.600Z,79200
B00JV2H5I8,2022-02-09T05:46:41.800Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-09T05:26:23.600Z,1218200
B08WRH53MY,2022-02-09T05:25:59.400Z,The Lincoln Highway: A Novel,www.amazon.com,2022-02-09T05:25:48.700Z,10700
B08WRH53MY,2022-02-08T23:14:41.900Z,The Lincoln Highway: A Novel,www.amazon.com,2022-02-08T22:53:50.700Z,1251200
B08WRH53MY,2022-02-08T06:25:31.900Z,The Lincoln Highway: A Novel,www.amazon.com,2022-02-08T06:09:09.300Z,982600
B08XTNHRR5,2022-02-08T05:50:02Z,Immune: A Journey into the Mysterious System That Keeps You Alive,www.amazon.com,2022-02-08T05:49:44.900Z,17100
B08SBMCSQQ,2022-02-08T05:32:21.700Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2022-02-08T05:30:02.800Z,138900
B08SBMCSQQ,2022-02-07T05:23:10.700Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2022-02-07T04:54:54.600Z,1696100
B08PY1XTB8,2022-02-07T04:54:45.200Z,Several People Are Typing: A GMA Book Club Pick,www.amazon.com,2022-02-07T04:54:31.300Z,13900
B08PY1XTB8,2022-02-07T04:54:12.100Z,Several People Are Typing: A GMA Book Club Pick,www.amazon.com,2022-02-07T04:49:39.700Z,272400
B00JV2H5I8,2022-02-06T21:54:11.200Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-06T21:53:34.100Z,37100
B00JV2H5I8,2022-02-06T21:47:40Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-06T21:42:14.600Z,325400
B00JV2H5I8,2022-02-06T21:41:22.800Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-02-06T21:39:34.900Z,107900
B08PY1XTB8,2022-02-06T06:08:21.300Z,Several People Are Typing: A GMA Book Club Pick,www.amazon.com,2022-02-06T06:00:37.200Z,464100
B001NXK1XO,2022-02-06T05:57:48.900Z,The Drunkard's Walk: How Randomness Rules Our Lives,www.amazon.com,2022-02-06T05:57:04.700Z,44200
B08B38JVKY,2022-02-06T00:51:32.831Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-06T00:51:32.831Z,0
B08B38JVKY,2022-02-06T00:43:37Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-06T00:43:35.800Z,1200
B08B38JVKY,2022-02-06T00:08:36.800Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-06T00:08:13.600Z,23200
B08B38JVKY,2022-02-05T22:40:59Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-05T22:14:11.800Z,1607200
B08B38JVKY,2022-02-05T22:12:19.300Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-05T22:08:37.600Z,221700
B08B38JVKY,2022-02-05T22:07:46.900Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-05T22:06:12.100Z,94800
B08B38JVKY,2022-02-05T05:24:46.600Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-05T04:21:19.400Z,3807200
B08B38JVKY,2022-02-05T02:54:37.300Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-05T02:54:34.800Z,2500
B08B38JVKY,2022-02-05T02:39:02.100Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-05T02:28:45.300Z,616800
B08B38JVKY,2022-02-04T20:58:38.200Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T20:35:34.700Z,1383500
B08B38JVKY,2022-02-04T20:32:43.200Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T20:16:50.600Z,952600
B08B38JVKY,2022-02-04T19:55:31.700Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T19:51:36.400Z,235300
B08B38JVKY,2022-02-04T19:38:58.300Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T19:38:55.900Z,2400
B08B38JVKY,2022-02-04T19:38:29.100Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T19:23:49.500Z,879600
B08B38JVKY,2022-02-04T19:22:43.200Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T19:10:05.500Z,757700
B08B38JVKY,2022-02-04T19:00:39.700Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T18:54:09.500Z,390200
B08B38JVKY,2022-02-04T18:53:03.200Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T18:49:11.600Z,231600
B08B38JVKY,2022-02-04T18:31:21.500Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T18:19:12.600Z,728900
B001NXK1XO,2022-02-04T05:39:03Z,The Drunkard's Walk: How Randomness Rules Our Lives,www.amazon.com,2022-02-04T05:34:50.500Z,252500
B0814JSV96,2022-02-04T05:32:49.300Z,"Science of Running: Analyse your Technique, Prevent Injury, Revolutionize your Training",www.amazon.com,2022-02-04T05:31:47.500Z,61800
B08VRP55V1,2022-02-04T05:29:08.500Z,Our Country Friends: A Novel,www.amazon.com,2022-02-04T05:06:16Z,1372500
B08VRP55V1,2022-02-04T05:04:19.400Z,Our Country Friends: A Novel,www.amazon.com,2022-02-04T04:54:55.100Z,564300
B08B38JVKY,2022-02-04T04:52:43.500Z,The Secret to Superhuman Strength,www.amazon.com,2022-02-04T04:50:05Z,158500
B08VRP55V1,2022-02-03T05:27:32.300Z,Our Country Friends: A Novel,www.amazon.com,2022-02-03T05:03:27.300Z,1445000
B08PF965W9,2022-02-03T05:03:13.500Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-02-03T04:57:15.700Z,357800
B08PF965W9,2022-02-03T02:09:53.500Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-02-03T01:42:32.600Z,1640900
B08VRP55V1,2022-02-02T18:44:16.600Z,Our Country Friends: A Novel,www.amazon.com,2022-02-02T18:44:15.100Z,1500
B08PF965W9,2022-02-02T17:08:20.400Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-02-02T17:07:07Z,73400
B08PF965W9,2022-02-02T06:20:17.200Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-02-02T05:58:15.700Z,1321500
B08PF965W9,2022-02-01T23:58:07.300Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-02-01T23:45:11.700Z,775600
B08PF965W9,2022-01-31T05:08:22.100Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-31T04:30:57.800Z,2244300
B087PL8YVQ,2022-01-31T04:29:27.200Z,"Chatter: The Voice in Our Head, Why It Matters, and How to Harness It",www.amazon.com,2022-01-31T04:23:51.500Z,335700
B08VRP55V1,2022-01-31T04:22:46.900Z,Our Country Friends: A Novel,www.amazon.com,2022-01-31T04:13:20.700Z,566200
B08VRP55V1,2022-01-30T16:56:51.600Z,Our Country Friends: A Novel,www.amazon.com,2022-01-30T16:55:46.800Z,64800
B093B4BGRK,2022-01-30T16:55:42.100Z,Not Available,www.amazon.com,2022-01-30T16:55:40.300Z,1800
B08VRP55V1,2022-01-29T21:28:38.100Z,Our Country Friends: A Novel,www.amazon.com,2022-01-29T21:27:43.600Z,54500
B08VRP55V1,2022-01-29T21:10:39.700Z,Our Country Friends: A Novel,www.amazon.com,2022-01-29T20:57:52.700Z,767000
B08VRP55V1,2022-01-29T10:40:13.400Z,Our Country Friends: A Novel,www.amazon.com,2022-01-29T10:14:21.700Z,1551700
B08VRP55V1,2022-01-29T04:29:17.200Z,Our Country Friends: A Novel,www.amazon.com,2022-01-29T03:54:25.700Z,2091500
B08VRP55V1,2022-01-28T06:09:10.100Z,Our Country Friends: A Novel,www.amazon.com,2022-01-28T05:29:15.800Z,2394300
B08VRP55V1,2022-01-27T22:25:19.800Z,Our Country Friends: A Novel,www.amazon.com,2022-01-27T21:58:58.900Z,1580900
B08VRP55V1,2022-01-27T21:57:52.700Z,Our Country Friends: A Novel,www.amazon.com,2022-01-27T21:45:33.700Z,739000
B08VRP55V1,2022-01-27T05:47:05.500Z,Our Country Friends: A Novel,www.amazon.com,2022-01-27T05:27:04.600Z,1200900
B08VRP55V1,2022-01-27T05:22:18.500Z,Our Country Friends: A Novel,www.amazon.com,2022-01-27T05:00:03.700Z,1334800
B08VRP55V1,2022-01-26T22:57:50.500Z,Our Country Friends: A Novel,www.amazon.com,2022-01-26T22:35:37.700Z,1332800
B08VRP55V1,2022-01-26T22:32:49.800Z,Our Country Friends: A Novel,www.amazon.com,2022-01-26T22:07:19.700Z,1530100
B08VRP55V1,2022-01-26T21:29:15.800Z,Our Country Friends: A Novel,www.amazon.com,2022-01-26T20:54:07.600Z,2108200
B08VRP55V1,2022-01-26T05:50:26.800Z,Our Country Friends: A Novel,www.amazon.com,2022-01-26T05:14:18.700Z,2168100
B08VRP55V1,2022-01-26T04:43:15.100Z,Our Country Friends: A Novel,www.amazon.com,2022-01-26T04:30:04.700Z,790400
B08VRP55V1,2022-01-26T01:13:02.200Z,Our Country Friends: A Novel,www.amazon.com,2022-01-26T01:03:29.800Z,572400
B08VRP55V1,2022-01-25T23:56:19.600Z,Our Country Friends: A Novel,www.amazon.com,2022-01-25T23:40:21.500Z,958100
B08VRP55V1,2022-01-25T23:39:56Z,Our Country Friends: A Novel,www.amazon.com,2022-01-25T23:07:41.700Z,1934300
B00JV2H5I8,2022-01-25T21:08:06.300Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-01-25T21:08:03.800Z,2500
B00JV2H5I8,2022-01-25T21:00:30.500Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-01-25T21:00:00.900Z,29600
B00JV2H5I8,2022-01-25T20:59:45Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-01-25T20:58:25.200Z,79800
B08VRP55V1,2022-01-25T01:02:45.300Z,Our Country Friends: A Novel,www.amazon.com,2022-01-25T00:57:00.700Z,344600
B08VRP55V1,2022-01-25T00:47:08.500Z,Our Country Friends: A Novel,www.amazon.com,2022-01-25T00:22:28.700Z,1479800
B08VRP55V1,2022-01-24T23:51:43.800Z,Our Country Friends: A Novel,www.amazon.com,2022-01-24T23:42:53.700Z,530100
B08VRP55V1,2022-01-24T22:49:15.900Z,Our Country Friends: A Novel,www.amazon.com,2022-01-24T22:36:29.700Z,766200
B08VRP55V1,2022-01-24T22:35:33.500Z,Our Country Friends: A Novel,www.amazon.com,2022-01-24T22:15:29.700Z,1203800
B08VRP55V1,2022-01-24T04:31:00.500Z,Our Country Friends: A Novel,www.amazon.com,2022-01-24T04:06:39.300Z,1461200
B00JV2H5I8,2022-01-24T04:06:25.300Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-01-24T04:06:05.700Z,19600
B00JV2H5I8,2022-01-23T16:08:18Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-01-23T16:04:56.900Z,201100
B00JV2H5I8,2022-01-23T16:04:41.600Z,Hansons Half-Marathon Method: Run Your Best Half-Marathon the Hansons Way,www.amazon.com,2022-01-23T16:01:33.500Z,188100
B08VRP55V1,2022-01-21T15:59:10.300Z,Our Country Friends: A Novel,www.amazon.com,2022-01-21T15:58:54.700Z,15600
B08VRP55V1,2022-01-21T06:02:23.500Z,Our Country Friends: A Novel,www.amazon.com,2022-01-21T05:48:03.800Z,859700
B013X9F1IK,2022-01-21T05:47:46.100Z,Runners of North America: A Definitive Guide to the Species (Runner's World),www.amazon.com,2022-01-21T05:42:11.500Z,334600
B08PF965W9,2022-01-21T05:42:03.600Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-21T05:37:02.700Z,300900
B093B4BGRK,2022-01-21T05:15:25.700Z,Not Available,www.amazon.com,2022-01-21T05:15:12.300Z,13400
B08PF965W9,2022-01-20T05:39:25.500Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-20T05:17:18Z,1327500
B08PF965W9,2022-01-20T05:17:14.200Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-20T04:54:29.100Z,1365100
B08PK59474,2022-01-19T04:22:01.500Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-19T04:21:37.400Z,24100
B08PF965W9,2022-01-19T04:21:28.700Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-19T04:19:29.700Z,119000
B08PF965W9,2022-01-18T06:36:00.500Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-18T06:28:15.900Z,464600
B08PK59474,2022-01-18T06:28:09.300Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-18T06:23:01.100Z,308200
B08PF965W9,2022-01-17T19:20:45.600Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-17T19:20:30.700Z,14900
B08PF965W9,2022-01-17T05:11:48.400Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-17T05:01:45.700Z,602700
B08PF965W9,2022-01-16T22:56:00.600Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-16T22:53:19.700Z,160900
B08PF965W9,2022-01-15T20:16:25.300Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-15T19:55:08.600Z,1276700
B08PF965W9,2022-01-15T06:40:15.600Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-15T06:20:03.400Z,1212200
B08PF965W9,2022-01-15T03:03:38Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-15T02:36:21.700Z,1636300
B08PF965W9,2022-01-14T05:49:37.600Z,"Shape: The Hidden Geometry of Information, Biology, Strategy, Democracy, and EverythingElse",www.amazon.com,2022-01-14T05:40:32.800Z,544800
B08PK59474,2022-01-14T05:40:22.900Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-14T05:28:59.700Z,683200
B08PK59474,2022-01-13T22:00:26Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T21:59:54.600Z,31400
B08PK59474,2022-01-13T21:27:29.100Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T21:01:13.700Z,1575400
B08PK59474,2022-01-13T20:33:39.600Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T20:33:06.600Z,33000
B08PK59474,2022-01-13T20:31:45.448Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T20:31:45.448Z,0
B08PK59474,2022-01-13T20:31:45.100Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T20:31:15.800Z,29300
B08PK59474,2022-01-13T20:30:47.100Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T20:30:40.600Z,6500
B08PK59474,2022-01-13T20:30:38Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T20:30:06.200Z,31800
B08PK59474,2022-01-13T20:30:02Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T20:28:08.100Z,113900
B08PK59474,2022-01-13T20:28:05.300Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T20:27:29.200Z,36100
B08PK59474,2022-01-13T20:26:26.100Z,Leave Society (Vintage Contemporaries),www.amazon.com,2022-01-13T20:24:29.300Z,116800
B08TRMSR3Z,2022-01-13T20:24:12.100Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-13T20:23:59.400Z,12700
B08TRMSR3Z,2022-01-13T20:15:11.100Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-13T19:57:25.600Z,1065500
B08TRMSR3Z,2022-01-13T19:48:53.700Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-13T19:19:11.800Z,1781900
B08TRMSR3Z,2022-01-13T19:19:02.500Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-13T19:18:54.700Z,7800
B08TRMSR3Z,2022-01-13T05:35:47.800Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-13T05:17:53.600Z,1074200
B08TRMSR3Z,2022-01-12T23:38:07.400Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T23:33:46.700Z,260700
B08TRMSR3Z,2022-01-12T23:33:22.900Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T23:31:12.400Z,130500
B08TRMSR3Z,2022-01-12T23:29:59.300Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T23:24:00.600Z,358700
B08TRMSR3Z,2022-01-12T23:16:14.700Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T23:13:09.600Z,185100
B08TRMSR3Z,2022-01-12T22:59:29.800Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T22:48:56.100Z,633700
B08TRMSR3Z,2022-01-12T22:47:49.800Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T22:45:18.900Z,150900
B08TRMSR3Z,2022-01-12T22:43:29.200Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T22:42:15.600Z,73600
B08TRMSR3Z,2022-01-12T22:37:00.300Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T22:35:28.600Z,91700
B08TRMSR3Z,2022-01-12T22:33:29.400Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T22:30:49.800Z,159600
B08TRMSR3Z,2022-01-12T22:29:58.300Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T22:10:07.600Z,1190700
B08TRMSR3Z,2022-01-12T07:21:32.600Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T07:03:35.100Z,1077500
B08TRMSR3Z,2022-01-12T06:20:30.700Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T05:50:08.600Z,1822100
B08TRMSR3Z,2022-01-12T05:45:05Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T05:29:55.600Z,909400
B08TRMSR3Z,2022-01-12T05:23:09.800Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T05:14:57.700Z,492100
B08TRMSR3Z,2022-01-12T00:50:00.300Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-12T00:27:48.700Z,1331600
B08TRMSR3Z,2022-01-11T06:27:09.200Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-11T05:35:22.700Z,3106500
B08TRMSR3Z,2022-01-10T21:16:09.800Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-10T20:51:04.900Z,1504900
B08TRMSR3Z,2022-01-10T20:48:50.100Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-10T20:48:35.700Z,14400
B08TRMSR3Z,2022-01-10T04:54:42.400Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-10T04:27:53.700Z,1608700
B08TRMSR3Z,2022-01-09T05:58:57.500Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-09T05:28:11.600Z,1845900
B08TRMSR3Z,2022-01-08T12:24:50.600Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-08T12:24:38.600Z,12000
B08TRMSR3Z,2022-01-08T00:14:06.300Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-08T00:12:27.700Z,98600
B08TRMSR3Z,2022-01-07T23:44:48.300Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-07T23:36:51.900Z,476400
B08TRMSR3Z,2022-01-07T21:59:22.400Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-07T21:58:54.800Z,27600
B08TRMSR3Z,2022-01-07T05:01:55.900Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-07T04:44:50.700Z,1025200
B08SBMCSQQ,2022-01-07T04:44:43.600Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2022-01-07T04:31:56.600Z,767000
B08TRMSR3Z,2022-01-07T04:31:39.400Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-07T04:25:11.700Z,387700
B08TRMSR3Z,2022-01-06T23:01:04.600Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-06T22:37:56.700Z,1387900
B08TRMSR3Z,2022-01-06T06:10:56.400Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-06T05:13:13.700Z,3462700
B08TRMSR3Z,2022-01-06T05:04:05.300Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-06T04:54:35.700Z,569600
B08TRMSR3Z,2022-01-05T04:30:34.400Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-05T04:17:13.700Z,800700
B08TRMSR3Z,2022-01-04T05:14:33Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-04T04:50:26.700Z,1446300
B08TRMSR3Z,2022-01-03T22:50:43.700Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-03T22:50:20.700Z,23000
B08TRMSR3Z,2022-01-03T05:16:11.300Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-03T04:30:22.700Z,2748600
B08TRMSR3Z,2022-01-02T23:15:56.500Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-02T23:03:29.700Z,746800
B08TRMSR3Z,2022-01-02T12:41:59.900Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-02T11:59:28.700Z,2551200
B08TRMSR3Z,2022-01-02T04:11:01Z,Cloud Cuckoo Land: A Novel,www.amazon.com,2022-01-02T03:27:43.300Z,2597700
B08SBMCSQQ,2022-01-02T03:25:48.100Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2022-01-02T03:25:35.700Z,12400
B08SBMCSQQ,2021-12-31T17:23:45.200Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2021-12-31T17:20:07.700Z,217500
B08SBMCSQQ,2021-12-30T12:27:47Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2021-12-30T12:17:42.600Z,604400
B08SBMCSQQ,2021-12-30T07:46:16.700Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2021-12-30T07:30:00.600Z,976100
B08SBMCSQQ,2021-12-30T06:22:08.700Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2021-12-30T06:06:16.700Z,952000
B08SBMCSQQ,2021-12-30T06:00:41Z,Better Off Dead: A Jack Reacher Novel,www.amazon.com,2021-12-30T05:36:46.500Z,1434500
B000FC0R7O,2021-12-30T05:36:35Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-30T05:36:35Z,0
B000FC0R7O,2021-12-30T05:36:35Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-30T05:11:32.900Z,1502100
B000FC0R7O,2021-12-30T05:11:16Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-30T05:11:16Z,0
B000FC0R7O,2021-12-30T05:11:16.700Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-30T05:09:55.700Z,81000
B000FC0R7O,2021-12-29T23:18:35Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-29T23:18:35Z,0
B000FC0R7O,2021-12-29T23:18:34.900Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-29T22:45:35.700Z,1979200
B000FC0R7O,2021-12-29T20:22:53.300Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-29T20:22:14.400Z,38900
B000FC0R7O,2021-12-29T20:22:12.500Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-29T20:21:51.200Z,21300
B000FC0R7O,2021-12-29T20:21:48.300Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-29T20:21:35.400Z,12900
B000FC0R7O,2021-12-29T20:21:35.300Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-29T20:21:27.600Z,7700
B000FC0R7O,2021-12-29T07:12:26Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-29T07:12:26Z,0
B000FC0R7O,2021-12-29T07:12:26Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-29T06:39:21.700Z,1984300
B000FC0R7O,2021-12-28T22:10:14Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-28T22:10:14Z,0
B000FC0R7O,2021-12-28T22:10:14Z,The Lions of Lucerne (Scot Harvath Book 1),www.amazon.com,2021-12-28T22:07:31.700Z,162300
