ASIN,"Content Update Receipt Date","Content Update Start Date","Creation Date","Current Book Format","Device Family","Device Serial Number",Marketplace,"New Book Format","Product Name",Reason,"Software Version",Status,"Third Party Device","Update Date","Update Target"
B0DJM99D77,"NOT AVAILABLE","NOT AVAILABLE",2025-07-21T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Woman in Suite 11","NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0DJ7XG2MQ,"NOT AVAILABLE","NOT AVAILABLE",2025-06-24T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","King of Ashes","NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0D9F3KFPM,"NOT AVAILABLE","NOT AVAILABLE",2025-06-24T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Maid's Secret","NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0DHDF2RDL,"NOT AVAILABLE","NOT AVAILABLE",2025-06-23T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The River Is Waiting (Oprah's Book Club)","NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CWFMT5SC,"NOT AVAILABLE","NOT AVAILABLE",2025-05-11T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",Tilt,"NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09SKWT6SF,"NOT AVAILABLE","NOT AVAILABLE",2025-05-06T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Murder of Roger Ackroyd","NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0DY9TZD8Z,"NOT AVAILABLE","NOT AVAILABLE",2025-05-06T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Careless People","NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0DLLGPNMQ,"NOT AVAILABLE","NOT AVAILABLE",2025-05-04T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Gone Gone","NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0D3CBLLPH,"NOT AVAILABLE","NOT AVAILABLE",2025-04-21T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Win the Inside Game","NOT AVAILABLE",4417610025,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0D57LWBM6,"NOT AVAILABLE","NOT AVAILABLE",2025-04-13T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Hedgehog’s Dilemma","NOT AVAILABLE",4351860007,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CQHL1XV7,"NOT AVAILABLE","NOT AVAILABLE",2025-04-09T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",CABIN,"NOT AVAILABLE",1286017000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B081M4F8GH,"NOT AVAILABLE","NOT AVAILABLE",2025-02-20T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","No Room at the Morgue","NOT AVAILABLE",1285968000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B081M4F8GH,"NOT AVAILABLE","NOT AVAILABLE",2025-02-20T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","No Room at the Morgue","NOT AVAILABLE",4351860007,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CQHL1XV7,"NOT AVAILABLE","NOT AVAILABLE",2025-02-19T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",CABIN,"NOT AVAILABLE",4351860007,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B003K15IF8,"NOT AVAILABLE","NOT AVAILABLE",2025-02-18T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Stoner,"NOT AVAILABLE",1285968000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B003K15IF8,"NOT AVAILABLE","NOT AVAILABLE",2025-02-18T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",Stoner,"NOT AVAILABLE",4351860007,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B000JML2Z6,"NOT AVAILABLE","NOT AVAILABLE",2025-02-05T00:00:00.00Z,Mobi,ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Bartleby, the Scrivener A Story of Wall-Street","NOT AVAILABLE",1285953000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0DMDYK6Y6,"NOT AVAILABLE","NOT AVAILABLE",2025-02-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Bones of Bascom Hall","NOT AVAILABLE",4351860007,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BL6YQ61Y,"NOT AVAILABLE","NOT AVAILABLE",2025-01-27T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Last Ranger","NOT AVAILABLE",4351860007,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CC1J32NG,"NOT AVAILABLE","NOT AVAILABLE",2025-01-24T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Wide Wide Sea","NOT AVAILABLE",4351860007,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CH9KQYHS,"NOT AVAILABLE","NOT AVAILABLE",2025-01-05T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Godwin,"NOT AVAILABLE",1285944000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BQGDMFH6,"NOT AVAILABLE","NOT AVAILABLE",2024-12-31T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Blackouts,"NOT AVAILABLE",1285944000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0CZXNTCFX,"NOT AVAILABLE","NOT AVAILABLE",2024-12-30T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Frontrunner","NOT AVAILABLE",1285944000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BQGDMFH6,"NOT AVAILABLE","NOT AVAILABLE",2024-12-30T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",Blackouts,"NOT AVAILABLE",4320330039,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CN8TPKSP,"NOT AVAILABLE","NOT AVAILABLE",2024-12-26T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Burn,"NOT AVAILABLE",1285944000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BZ5Y513V,"NOT AVAILABLE","NOT AVAILABLE",2024-12-19T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",Orbital,"NOT AVAILABLE",4320330039,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BZ5Y513V,"NOT AVAILABLE","NOT AVAILABLE",2024-12-16T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Orbital,"NOT AVAILABLE",1285944000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0CDWDLCNS,"NOT AVAILABLE","NOT AVAILABLE",2024-12-07T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Secret Lives of Booksellers and Librarians","NOT AVAILABLE",4320330039,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BBC9K8C3,"NOT AVAILABLE","NOT AVAILABLE",2024-11-06T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Bee Sting","NOT AVAILABLE",1285927400,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0CW1J3Y5G,"NOT AVAILABLE","NOT AVAILABLE",2024-10-20T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Safe Enough: Crime Stories by the Author of Jack Reacher","NOT AVAILABLE",4289730037,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CGZFPKTZ,"NOT AVAILABLE","NOT AVAILABLE",2024-10-07T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Life Impossible","NOT AVAILABLE",4289730037,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CQHM2KL5,"NOT AVAILABLE","NOT AVAILABLE",2024-10-07T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Sequel","NOT AVAILABLE",4289730037,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B097XBXQ1T,"NOT AVAILABLE","NOT AVAILABLE",2024-10-07T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Checkout 19","NOT AVAILABLE",4289730037,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CQHM2KL5,"NOT AVAILABLE","NOT AVAILABLE",2024-10-03T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Sequel","NOT AVAILABLE",1285901800,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0CGZFPKTZ,"NOT AVAILABLE","NOT AVAILABLE",2024-10-03T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Life Impossible","NOT AVAILABLE",1285901800,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0CQJHF3HQ,"NOT AVAILABLE","NOT AVAILABLE",2024-09-26T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","We Solve Murders","NOT AVAILABLE",4270250001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CQJHF3HQ,"NOT AVAILABLE","NOT AVAILABLE",2024-09-25T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","We Solve Murders","NOT AVAILABLE",1285889000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0CQFXKTPW,"NOT AVAILABLE","NOT AVAILABLE",2024-09-22T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","That Librarian","NOT AVAILABLE",4270250001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CL3FMNKJ,"NOT AVAILABLE","NOT AVAILABLE",2024-08-09T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Midnight Feast","NOT AVAILABLE",1285850600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0CL3FMNKJ,"NOT AVAILABLE","NOT AVAILABLE",2024-08-09T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Midnight Feast","NOT AVAILABLE",4270250001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B078R46LCY,"NOT AVAILABLE","NOT AVAILABLE",2024-08-09T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","End of Story","NOT AVAILABLE",4270250001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C7RK8P8K,"NOT AVAILABLE","NOT AVAILABLE",2024-08-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Last Acts","NOT AVAILABLE",4246270033,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CQ38FNR9,"NOT AVAILABLE","NOT AVAILABLE",2024-08-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Cold Victory","NOT AVAILABLE",4246270033,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B097XBXQ1T,"NOT AVAILABLE","NOT AVAILABLE",2024-08-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Checkout 19","NOT AVAILABLE",4246270033,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CH1NHWNW,"NOT AVAILABLE","NOT AVAILABLE",2024-07-30T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","I Cheerfully Refuse","NOT AVAILABLE",4246270033,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C7729CF8,"NOT AVAILABLE","NOT AVAILABLE",2024-07-27T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Hunter","NOT AVAILABLE",1285825000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0C7729CF8,"NOT AVAILABLE","NOT AVAILABLE",2024-07-26T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Hunter","NOT AVAILABLE",4246270033,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09S3WWY98,"NOT AVAILABLE","NOT AVAILABLE",2024-06-17T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Purple Runner","NOT AVAILABLE",1285812200,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BWGKNK7G,"NOT AVAILABLE","NOT AVAILABLE",2024-06-15T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Invitation to a Banquet: A History of Chinese Food","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B002C7Z57C,"NOT AVAILABLE","NOT AVAILABLE",2024-06-13T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Denial of Death","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CGTHLBT9,"NOT AVAILABLE","NOT AVAILABLE",2024-06-13T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Winner","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0B3Y9JVMK,"NOT AVAILABLE","NOT AVAILABLE",2024-06-12T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Golden Spoon","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CL5G23ZF,"NOT AVAILABLE","NOT AVAILABLE",2024-06-12T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","One Perfect Couple","Device not supported",4212840015,Failed,"NOT AVAILABLE",2024-06-12T00:00:00.00Z,"Book revision update"
B0CL5G23ZF,"NOT AVAILABLE","NOT AVAILABLE",2024-06-12T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","One Perfect Couple","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CDKLBD2W,"NOT AVAILABLE","NOT AVAILABLE",2024-06-08T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Demon of Unrest","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09X34KMRM,"NOT AVAILABLE","NOT AVAILABLE",2024-06-07T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Balloon Dog","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09X34KMRM,"NOT AVAILABLE","NOT AVAILABLE",2024-06-01T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Balloon Dog","NOT AVAILABLE",1285799400,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B07QN87LQB,"NOT AVAILABLE","NOT AVAILABLE",2024-05-30T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Aosawa Murders","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B092T8QDYW,"NOT AVAILABLE","NOT AVAILABLE",2024-05-30T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","A (Very) Short History of Life on Earth","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0B8GZ58DK,"NOT AVAILABLE","NOT AVAILABLE",2024-05-30T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Ferryman","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CJ9TSSYB,"NOT AVAILABLE","NOT AVAILABLE",2024-05-28T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","I Hope This Finds You Well","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B081914PR7,"NOT AVAILABLE","NOT AVAILABLE",2024-05-21T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Tokyo Ueno Station (National Book Award Winner)","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C97G1ZR6,"NOT AVAILABLE","NOT AVAILABLE",2024-05-14T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","A Travel Guide to the Middle Ages: The World Through Medieval Eyes","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BPNP7YQB,2024-03-15T00:00:00.00Z,2024-03-15T00:00:00.00Z,2024-05-13T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting","The Heaven & Earth Grocery Store","Request sent",4212840015,Failed,"NOT AVAILABLE",2024-03-15T00:00:00.00Z,"Book revision update"
B0BJSGV831,2024-04-22T00:00:00.00Z,2024-04-22T00:00:00.00Z,2024-05-11T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting","The Covenant of Water (Oprah's Book Club)","Request sent",4212840015,Failed,"NOT AVAILABLE",2024-04-22T00:00:00.00Z,"Book revision update"
B0C4PX8RD7,"NOT AVAILABLE","NOT AVAILABLE",2024-05-09T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Day Tripper","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B00BUP18U0,"NOT AVAILABLE","NOT AVAILABLE",2024-05-08T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Aldo Leopold: A Sand County Almanac & Other Writings on Conservation and Ecology (LOA #238)","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CDKLBD2W,"NOT AVAILABLE","NOT AVAILABLE",2024-05-05T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Demon of Unrest","NOT AVAILABLE",1285773800,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0C772ZLMQ,"NOT AVAILABLE","NOT AVAILABLE",2024-04-29T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Wandering Stars","NOT AVAILABLE",1285761000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0C772ZLMQ,"NOT AVAILABLE","NOT AVAILABLE",2024-04-29T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Wandering Stars","NOT AVAILABLE",4212840015,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BJSGV831,2024-04-10T00:00:00.00Z,2024-04-10T00:00:00.00Z,2024-04-22T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting","The Covenant of Water (Oprah's Book Club)","Request sent",4193180020,Failed,"NOT AVAILABLE",2024-04-10T00:00:00.00Z,"Book revision update"
B0BJSGV831,2024-04-22T00:00:00.00Z,2024-04-22T00:00:00.00Z,2024-04-19T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting","The Covenant of Water (Oprah's Book Club)","Request sent",4193180020,Success,"NOT AVAILABLE",2024-04-22T00:00:00.00Z,"Book revision update"
B0BJSGV831,"NOT AVAILABLE","NOT AVAILABLE",2024-04-18T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting","The Covenant of Water (Oprah's Book Club)","Request sent",4193180020,Failed,"NOT AVAILABLE",2024-04-18T00:00:00.00Z,"Book revision update"
B003B4IW2U,"NOT AVAILABLE","NOT AVAILABLE",2024-04-16T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","A Young People's History of the United States","NOT AVAILABLE",4193180020,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B003B4IW2U,"NOT AVAILABLE","NOT AVAILABLE",2024-04-15T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","A Young People's History of the United States","NOT AVAILABLE",1285761000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BQGJVCMT,"NOT AVAILABLE","NOT AVAILABLE",2024-04-12T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Zero at the Bone","NOT AVAILABLE",4193180020,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BJSGV831,2024-02-13T00:00:00.00Z,2024-02-13T00:00:00.00Z,2024-04-10T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting","The Covenant of Water (Oprah's Book Club)","Request sent",4193180020,Failed,"NOT AVAILABLE",2024-02-13T00:00:00.00Z,"Book revision update"
B007RMYE9M,"NOT AVAILABLE","NOT AVAILABLE",2024-04-09T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Salvation of a Saint","NOT AVAILABLE",4193180020,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BQGHJM5L,"NOT AVAILABLE","NOT AVAILABLE",2024-04-08T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Upstairs Delicatessen","NOT AVAILABLE",4193180020,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BXTB6HSN,"NOT AVAILABLE","NOT AVAILABLE",2024-04-05T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Fury","NOT AVAILABLE",4193180020,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B008J2G5Y6,"NOT AVAILABLE","NOT AVAILABLE",2024-04-03T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Ordinary Grace","NOT AVAILABLE",4193180020,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
