created_timestamp,preferred_marketplace,country,device_family,ASIN,User Action,Context,Gesture
2024-07-17T22:39:34Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,Library,KPP_LIBRARY,Tap
2025-05-08T03:22:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Store,Tap
2024-03-15T02:57:44Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,exitBook,In-book,Tap
2024-10-22T03:03:46Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,Goto,In-book,Tap
2024-01-29T21:12:54Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,exitBook,In-book,Tap
2023-11-03T03:19:50Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2023-05-15T20:38:01Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,exitBook,In-book,Tap
2024-01-15T04:29:34Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,Menu,In-book,Tap
2023-03-08T22:10:30Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,exitBook,In-book,Tap
2023-02-13T04:41:48Z,www.amazon.com,US,Kindle E-reader,B00PSSG4MM,exitBook,In-book,Tap
2025-07-17T21:09:43Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,Goto,In-book,Tap
2025-03-26T03:31:20Z,www.amazon.com,US,Kindle E-reader,4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,exitBook,In-book,Tap
2023-05-29T17:17:30Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,exitBook,In-book,Tap
2024-10-03T22:18:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Goto,In-book,Tap
2025-01-30T04:19:14Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,Goto,In-book,Tap
2023-03-01T03:49:28Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,Goto,In-book,Tap
2024-05-17T03:08:57Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,exitBook,In-book,Tap
2024-05-30T03:26:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_HOME,Tap
2023-04-12T03:46:28Z,www.amazon.com,US,Kindle E-reader,B000U913EI,exitBook,In-book,Tap
2024-03-19T03:53:07Z,www.amazon.com,US,Kindle E-reader,B00BUP18U0,exitBook,In-book,Tap
2023-06-13T22:23:21Z,www.amazon.com,US,Kindle E-reader,B0BBCB6PFC,Goto,In-book,Tap
2024-01-29T21:16:21Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,exitBook,In-book,Tap
2024-01-25T20:33:49Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,exitBook,In-book,Tap
2024-12-07T17:49:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Goto,In-book,Tap
2024-07-27T17:07:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Menu,In-book,Tap
2025-05-14T23:56:47Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,Menu,In-book,Tap
2023-07-26T20:35:15Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,exitBook,In-book,Tap
2023-07-05T02:39:56Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Goto,In-book,Tap
2024-05-10T03:17:03Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,exitBook,In-book,Tap
2023-02-01T19:32:32Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,exitBook,In-book,Tap
2024-05-22T22:05:34Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,exitBook,In-book,Tap
2025-01-05T04:53:02Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,exitBook,In-book,Tap
2023-03-31T20:58:34Z,www.amazon.com,US,Kindle E-reader,B0B1Y1ZKFX,exitBook,In-book,Tap
2023-05-27T22:34:11Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2025-04-18T01:53:55Z,www.amazon.com,US,Kindle E-reader,TSTOZDLY54TMFJPMV5UY3P7FBETFAS6Y,Goto,In-book,Tap
2023-09-02T04:08:22Z,www.amazon.com,US,Kindle E-reader,B0BBC769LV,exitBook,In-book,Tap
2024-03-01T02:00:39Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,Goto,In-book,Tap
2023-09-28T04:16:17Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,exitBook,In-book,Tap
2023-02-20T22:19:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2023-11-03T03:19:32Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,exitBook,In-book,Tap
2023-08-07T21:38:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Settings,Tap
2023-09-03T18:36:23Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,exitBook,In-book,Tap
2024-01-06T18:47:28Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,exitBook,In-book,Tap
2025-07-18T16:31:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Library,KPP_LIBRARY,Tap
2024-04-24T02:59:53Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,Goto,In-book,Tap
2023-06-14T23:02:09Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,Menu,In-book,Tap
2025-06-23T23:48:15Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,exitBook,In-book,Tap
2024-01-18T04:40:49Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,exitBook,In-book,Tap
2024-07-29T03:28:10Z,www.amazon.com,US,Kindle E-reader,9CF67106DC3A4A8F90A685EE6DAA2B9F,exitBook,In-book,Tap
2024-08-17T00:01:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Store,Tap
2024-05-30T03:54:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Library,KPP_HOME,Tap
2023-01-25T22:07:48Z,www.amazon.com,US,Kindle E-reader,B09R21YVLM,AaMenu,In-book,Tap
2023-07-22T03:26:37Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,exitBook,In-book,Tap
2023-12-06T21:10:54Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,exitBook,In-book,Tap
2023-03-09T04:49:29Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,exitBook,In-book,Tap
2025-06-12T23:30:42Z,www.amazon.com,US,Kindle E-reader,WE7SRD2LY7QFPPIYNFYUIFGDVUBNHMLP,exitBook,In-book,Tap
2023-01-27T00:18:34Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,exitBook,In-book,Tap
2024-02-15T02:35:42Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2025-07-27T18:29:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2025-07-14T01:20:30Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,exitBook,In-book,Tap
2023-06-28T03:56:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2025-04-21T02:27:46Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2023-10-12T16:52:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2025-07-11T05:45:03Z,www.amazon.com,US,Kindle E-reader,B0DJM99D77,exitBook,In-book,Tap
2024-01-29T14:47:05Z,www.amazon.com,US,Kindle E-reader,Not Available,KPP_CLOSE_BROWSER,Browser,Tap
2024-02-13T21:39:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Store,Tap
2023-10-12T16:52:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2024-09-09T02:59:03Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,exitBook,In-book,Tap
2025-01-07T05:31:38Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,exitBook,In-book,Tap
2023-05-01T20:45:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Goto,In-book,Tap
2024-10-20T03:05:56Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,exitBook,In-book,Tap
2025-05-01T03:46:40Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,exitBook,In-book,Tap
2024-04-08T06:50:58Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,exitBook,In-book,Tap
2025-04-21T22:11:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2023-08-04T04:10:43Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,exitBook,In-book,Tap
2024-07-18T00:19:43Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,exitBook,In-book,Tap
2025-04-21T22:26:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Store,Tap
2023-02-20T21:39:31Z,www.amazon.com,US,Kindle E-reader,B07VDJBKNJ,exitBook,In-book,Tap
2024-05-30T03:56:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Store,Tap
2024-05-04T17:49:20Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,Search,In-book,Tap
2023-05-08T19:25:10Z,www.amazon.com,US,Kindle E-reader,B084357H23,Menu,In-book,Tap
2025-01-07T05:30:57Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,Goto,In-book,Tap
2025-02-09T20:31:56Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,exitBook,In-book,Tap
2025-05-27T22:26:42Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,exitBook,In-book,Tap
2023-03-20T01:57:41Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,exitBook,In-book,Tap
2024-08-27T04:54:01Z,www.amazon.com,US,Kindle E-reader,0A7C416992574F5E9E06498F5AC4E33E,exitBook,In-book,Tap
2023-02-21T04:49:18Z,www.amazon.com,US,Kindle E-reader,B0B2F5J32D,exitBook,In-book,Tap
2024-02-28T03:58:27Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,Goto,In-book,Tap
2025-07-20T02:50:22Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,exitBook,In-book,Tap
2024-07-25T01:17:36Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,Goto,In-book,Tap
2024-02-17T22:38:33Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,exitBook,In-book,Tap
2025-05-24T03:40:31Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2024-04-01T21:34:39Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,exitBook,In-book,Tap
2023-12-20T05:49:12Z,www.amazon.com,US,Kindle E-reader,B08FGV64B1,Goto,In-book,Tap
2024-07-25T00:59:13Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,Goto,In-book,Tap
2024-05-04T17:50:55Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,Goto,In-book,Tap
2025-07-23T21:46:49Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,exitBook,In-book,Tap
2024-03-18T03:53:34Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,Menu,In-book,Tap
2023-05-15T03:48:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2025-06-24T00:01:54Z,www.amazon.com,US,Kindle E-reader,B0DJ7XG2MQ,exitBook,In-book,Tap
2025-02-18T22:03:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2024-01-26T05:24:09Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,AaMenu,In-book,Tap
2023-11-22T23:27:11Z,www.amazon.com,US,Kindle E-reader,B09YRR8DB6,exitBook,In-book,Tap
2023-03-29T23:51:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Library,KPP_LIBRARY,Tap
2023-03-07T03:47:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_HOME,Tap
2023-05-01T20:39:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Menu,In-book,Tap
2025-07-17T21:06:19Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,Goto,In-book,Tap
2024-12-09T04:31:21Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,exitBook,In-book,Tap
2024-02-11T17:54:53Z,www.amazon.com,US,Kindle E-reader,B0B72HGHW8,exitBook,In-book,Tap
2024-06-05T04:58:32Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,exitBook,In-book,Tap
2024-11-02T03:34:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2025-02-28T00:52:26Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,exitBook,In-book,Tap
2023-03-25T18:29:20Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,exitBook,In-book,Tap
2024-05-04T17:48:40Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,Goto,In-book,Tap
2025-07-14T22:21:47Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2024-05-30T03:57:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Back,Store,Tap
2024-01-29T14:47:11Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2023-03-07T03:39:01Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,exitBook,In-book,Tap
2023-02-20T21:50:47Z,www.amazon.com,US,Kindle E-reader,*1a9c472a7d5089a9c584f12801fc383b43765ca5,exitBook,In-book,Tap
2023-02-13T19:28:54Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,exitBook,In-book,Tap
2024-06-11T03:37:30Z,www.amazon.com,US,Kindle E-reader,B002C7Z57C,exitBook,In-book,Tap
2024-12-19T04:48:04Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,exitBook,In-book,Tap
2023-08-19T03:36:46Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,exitBook,In-book,Tap
2025-06-12T21:43:28Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2024-03-01T02:24:53Z,www.amazon.com,US,Kindle E-reader,B0C1YCKNK1,exitBook,In-book,Tap
2024-10-02T02:49:27Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,exitBook,In-book,Tap
2025-02-10T23:22:30Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,exitBook,In-book,Tap
2023-03-24T04:37:24Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,AaMenu,In-book,Tap
2024-11-05T22:22:54Z,www.amazon.com,US,Kindle E-reader,Q2GMDSWTP3KRSTVF5WHAONVIHS325UHL,exitBook,In-book,Tap
2024-10-29T02:48:49Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,exitBook,In-book,Tap
2023-11-21T04:29:46Z,www.amazon.com,US,Kindle E-reader,B0BR511292,exitBook,In-book,Tap
2024-04-08T23:23:28Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2025-01-27T04:26:05Z,www.amazon.com,US,Kindle E-reader,B0BL6YQ61Y,Goto,In-book,Tap
2023-12-20T05:55:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2023-05-27T18:03:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Search,Store,Tap
2024-07-26T19:17:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Library,KPP_HOME,Tap
2025-01-20T18:48:40Z,www.amazon.com,US,Kindle E-reader,2CTL27BREQN7JTZSLXXAM2YMSI6DZDZV,exitBook,In-book,Tap
2023-04-04T01:56:12Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,exitBook,In-book,Tap
2023-10-11T00:41:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Search,Store,Tap
2024-05-13T02:41:50Z,www.amazon.com,US,Kindle E-reader,B0C97G1ZR6,exitBook,In-book,Tap
2023-05-28T04:04:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2023-10-11T00:40:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Search,KPP_HOME,Tap
2023-10-12T16:53:28Z,www.amazon.com,US,Kindle E-reader,B004HW7DZ2,exitBook,In-book,Tap
2023-04-12T03:52:26Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,exitBook,In-book,Tap
2024-08-01T03:51:11Z,www.amazon.com,US,Kindle E-reader,B0CQ38FNR9,exitBook,In-book,Tap
2024-10-01T03:06:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Goto,In-book,Tap
2024-05-08T23:15:11Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2023-04-10T23:43:56Z,www.amazon.com,US,Kindle E-reader,B0B3HPSFJ7,exitBook,In-book,Tap
2023-03-08T06:26:05Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2025-07-15T03:50:57Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,exitBook,In-book,Tap
2023-12-21T06:15:02Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,Goto,In-book,Tap
2023-12-11T17:06:36Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Goto,In-book,Tap
2025-02-06T21:42:19Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,Goto,In-book,Tap
2025-04-21T04:07:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Library,KPP_HOME,Tap
2023-03-11T05:12:08Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,exitBook,In-book,Tap
2025-02-10T23:23:28Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,Menu,In-book,Tap
2024-03-30T02:04:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Menu,In-book,Tap
2025-07-27T02:14:54Z,www.amazon.com,US,Kindle E-reader,LLUQMOFNTTDE4U47XIA344P55IEPDQDW,exitBook,In-book,Tap
2025-07-15T04:06:29Z,www.amazon.com,US,Kindle E-reader,CD2J6YLYY6SMOGLTHM77PUX5YBUTBUKC,exitBook,In-book,Tap
2025-05-22T23:54:22Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,exitBook,In-book,Tap
2024-03-31T17:43:13Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,exitBook,In-book,Tap
2025-07-17T21:04:40Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,Goto,In-book,Tap
2025-01-21T23:10:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Goto,In-book,Tap
2023-03-24T22:23:48Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Menu,In-book,Tap
2023-09-02T03:47:13Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,exitBook,In-book,Tap
2025-04-21T02:47:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Library,KPP_LIBRARY,Tap
2023-01-03T04:51:58Z,www.amazon.com,US,Kindle E-reader,B01HNJIJ3U,exitBook,In-book,Tap
2024-09-28T04:17:19Z,www.amazon.com,US,Kindle E-reader,1D1B7C54B5BC44799C3596D902FF13AC,exitBook,In-book,Tap
2023-03-01T23:15:24Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,exitBook,In-book,Tap
2025-07-26T04:29:32Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,exitBook,In-book,Tap
2025-02-21T05:05:10Z,www.amazon.com,US,Kindle E-reader,XUTYDSDJUGD5CEHPJUSBR6WPEFKRWCFB,exitBook,In-book,Tap
2024-10-16T21:22:26Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,exitBook,In-book,Tap
2025-03-14T02:48:23Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2023-05-29T17:16:54Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,Menu,In-book,Tap
2023-03-14T04:02:08Z,www.amazon.com,US,Kindle E-reader,B003L77UKC,exitBook,In-book,Tap
2023-04-22T03:55:36Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,exitBook,In-book,Tap
2025-01-26T18:38:56Z,www.amazon.com,US,Kindle E-reader,D81BB38BBD7A4F42B0EE762A686912BA,exitBook,In-book,Tap
2023-04-14T03:42:19Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,exitBook,In-book,Tap
2024-12-03T04:49:41Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,exitBook,In-book,Tap
2023-05-11T02:50:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Store,Tap
2023-03-26T03:41:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,KPP_LIBRARY,Tap
2023-09-04T16:16:03Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,exitBook,In-book,Tap
2024-05-30T03:55:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Library,KPP_LIBRARY,Tap
2024-06-06T21:53:29Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2024-01-29T14:48:20Z,www.amazon.com,US,Kindle E-reader,B0C7RK8P8K,exitBook,In-book,Tap
2025-05-15T00:10:54Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,exitBook,In-book,Tap
2023-01-03T05:07:18Z,www.amazon.com,US,Kindle E-reader,B09T9D8QY7,exitBook,In-book,Tap
2024-10-17T22:20:11Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,Goto,In-book,Tap
2024-04-22T21:45:09Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,exitBook,In-book,Tap
2024-04-01T03:40:56Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,exitBook,In-book,Tap
2025-01-05T04:50:00Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,Goto,In-book,Tap
2025-07-22T04:07:27Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,Goto,In-book,Tap
2024-02-21T04:44:18Z,www.amazon.com,US,Kindle E-reader,B0CLQVQSVL,exitBook,In-book,Tap
2025-04-03T02:38:16Z,www.amazon.com,US,Kindle E-reader,B0D57LWBM6,exitBook,In-book,Tap
2024-11-17T04:17:01Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2023-05-29T17:15:40Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,Goto,In-book,Tap
2024-12-07T06:25:37Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,exitBook,In-book,Tap
2024-01-16T02:13:17Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,exitBook,In-book,Tap
2024-10-16T21:23:04Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,Goto,In-book,Tap
2024-02-06T22:01:02Z,www.amazon.com,US,Kindle E-reader,B0C7RK8P8K,exitBook,In-book,Tap
2025-06-12T23:37:27Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,exitBook,In-book,Tap
2025-04-17T03:40:12Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2024-05-04T17:47:31Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,Goto,In-book,Tap
2024-02-23T05:28:42Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,exitBook,In-book,Tap
2024-01-03T21:31:47Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,exitBook,In-book,Tap
2025-04-18T03:26:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2023-01-26T21:09:17Z,www.amazon.com,US,Kindle E-reader,B09R21YVLM,AaMenu,In-book,Tap
2023-09-23T08:58:42Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,exitBook,In-book,Tap
2024-03-30T02:06:07Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,exitBook,In-book,Tap
2024-01-10T15:30:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Settings,Tap
2023-03-09T17:55:17Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,exitBook,In-book,Tap
2023-03-13T04:46:18Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,exitBook,In-book,Tap
2025-02-19T05:52:48Z,www.amazon.com,US,Kindle E-reader,SD42OYMUUNT3QF4OVGG6Y2M6HXLDJ2NZ,exitBook,In-book,Tap
2025-02-16T20:14:28Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,Goto,In-book,Tap
2024-09-12T22:12:54Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,exitBook,In-book,Tap
2023-03-26T03:41:18Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,exitBook,In-book,Tap
2023-01-31T04:34:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2024-10-09T02:24:44Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,exitBook,In-book,Tap
2024-08-01T03:59:08Z,www.amazon.com,US,Kindle E-reader,B0C7RK8P8K,exitBook,In-book,Tap
2024-05-13T03:04:53Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,exitBook,In-book,Tap
2025-04-17T04:01:13Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,exitBook,In-book,Tap
2025-05-03T20:37:49Z,www.amazon.com,US,Kindle E-reader,Not Available,exitBook,In-book,Tap
2023-08-09T02:20:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Close,Settings,Tap
2025-05-08T03:22:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_HOME,Tap
2023-03-24T22:24:21Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Menu,In-book,Tap
2025-02-26T23:53:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Home,KPP_LIBRARY,Tap
2025-02-22T06:40:51Z,www.amazon.com,US,Kindle E-reader,4LXTLEYZY7L7ETOIXN5BEITXMZHJAT2H,exitBook,In-book,Tap
2023-04-19T21:32:30Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Menu,In-book,Tap
2024-07-30T03:43:50Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,exitBook,In-book,Tap
2023-08-26T04:12:03Z,www.amazon.com,US,Kindle E-reader,B0B7NGCGHG,exitBook,In-book,Tap
2023-09-30T02:53:03Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,exitBook,In-book,Tap
