created_timestamp,preferred_marketplace,country,device_family,ASIN,Actions,Kindle Special Offers Status
2024-09-01T18:54:07Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,exiting lock screen,Kindle Special Offers enabled
2024-12-06T03:56:00Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2024-10-20T03:37:08Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition to screen saver,Kindle Special Offers enabled
2025-02-20T00:18:57Z,www.amazon.com,US,Kindle E-reader,B081M4F8GH,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-08T03:15:08Z,www.amazon.com,US,Kindle E-reader,AJRS4BNGDESXUY7M52PBWGHXN6W3VFMT,transition to screen saver,Kindle Special Offers enabled
2024-10-16T21:22:21Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,exiting lock screen,Kindle Special Offers enabled
2025-06-25T22:49:34Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,exiting lock screen,Kindle Special Offers enabled
2025-02-09T22:59:17Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,transition to screen saver,Kindle Special Offers enabled
2025-07-31T00:38:01Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,transition to screen saver,Kindle Special Offers enabled
2025-06-10T02:25:06Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,exiting lock screen,Kindle Special Offers enabled
2025-06-15T20:22:22Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,exiting lock screen,Kindle Special Offers enabled
2025-04-30T23:07:35Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-25T22:36:44Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-03T01:32:36Z,www.amazon.com,US,Kindle E-reader,B0CGZFPKTZ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-17T21:57:45Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,exiting lock screen,Kindle Special Offers enabled
2025-01-31T23:29:51Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,exiting lock screen,Kindle Special Offers enabled
2025-03-21T05:09:37Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition to screen saver,Kindle Special Offers enabled
2025-05-22T23:52:24Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-12T22:25:50Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-01-20T20:15:35Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-30T04:14:01Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,transition to screen saver,Kindle Special Offers enabled
2024-09-20T01:50:34Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-08-20T00:10:05Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,transition to screen saver,Kindle Special Offers enabled
2025-03-19T02:57:58Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-07T05:51:36Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-11-25T23:24:05Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-05-08T23:22:54Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2024-12-11T22:04:33Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-27T00:11:42Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-05T02:52:17Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-05-23T04:03:29Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,exiting lock screen,Kindle Special Offers enabled
2025-07-29T02:24:26Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,exiting lock screen,Kindle Special Offers enabled
2024-12-17T23:22:00Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-01-14T05:19:45Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,transition to screen saver,Kindle Special Offers enabled
2025-03-18T03:57:58Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,transition to screen saver,Kindle Special Offers enabled
2024-10-15T03:17:03Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,exiting lock screen,Kindle Special Offers enabled
2025-01-05T20:16:08Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,transition to screen saver,Kindle Special Offers enabled
2025-05-13T03:31:06Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,exiting lock screen,Kindle Special Offers enabled
2025-01-02T02:41:34Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,exiting lock screen,Kindle Special Offers enabled
2025-07-13T20:52:07Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,transition to screen saver,Kindle Special Offers enabled
2024-11-04T22:03:23Z,www.amazon.com,US,Kindle E-reader,Q2GMDSWTP3KRSTVF5WHAONVIHS325UHL,exiting lock screen,Kindle Special Offers enabled
2024-11-15T04:50:13Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-22T02:16:55Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,exiting lock screen,Kindle Special Offers enabled
2025-02-16T20:10:50Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,exiting lock screen,Kindle Special Offers enabled
2025-04-12T21:53:38Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,transition to screen saver,Kindle Special Offers enabled
2025-02-21T22:57:46Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-19T00:25:56Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,exiting lock screen,Kindle Special Offers enabled
2025-06-16T22:06:50Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,exiting lock screen,Kindle Special Offers enabled
2024-12-06T05:27:15Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,transition to screen saver,Kindle Special Offers enabled
2024-12-26T07:11:14Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,exiting lock screen,Kindle Special Offers enabled
2025-04-09T01:22:15Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,exiting lock screen,Kindle Special Offers enabled
2025-01-17T18:49:49Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-07-30T23:10:30Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,transition to screen saver,Kindle Special Offers enabled
2025-06-23T01:08:27Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2024-12-23T06:04:49Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,transition to screen saver,Kindle Special Offers enabled
2025-06-27T22:16:33Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,transition to screen saver,Kindle Special Offers enabled
2024-11-23T04:00:40Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,exiting lock screen,Kindle Special Offers enabled
2025-01-07T21:52:15Z,www.amazon.com,US,Kindle E-reader,LH2FCVKSFLIA3RE4365AAGYFG76TA7UI,transition to screen saver,Kindle Special Offers enabled
2025-01-03T21:07:10Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,transition to screen saver,Kindle Special Offers enabled
2025-06-27T21:49:59Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,exiting lock screen,Kindle Special Offers enabled
2024-10-21T22:23:17Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-15T03:27:59Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition to screen saver,Kindle Special Offers enabled
2025-04-21T02:38:37Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2025-07-31T23:09:17Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-23T00:08:03Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,exiting lock screen,Kindle Special Offers enabled
2025-06-17T01:04:53Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,transition to screen saver,Kindle Special Offers enabled
2024-10-20T02:48:23Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-11T00:53:52Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,transition to screen saver,Kindle Special Offers enabled
2025-07-21T04:52:30Z,www.amazon.com,US,Kindle E-reader,KGYWKIBH5PNSEB3YPUA5KDHPGPGI5X4V,transition to screen saver,Kindle Special Offers enabled
2025-07-09T03:21:00Z,www.amazon.com,US,Kindle E-reader,SL7WU7EAKIJMP6UUMD2XUOQFJIPQTNPT,exiting lock screen,Kindle Special Offers enabled
2025-07-17T14:15:26Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2024-10-06T20:49:50Z,www.amazon.com,US,Kindle E-reader,B0CQHM2KL5,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-30T05:03:11Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-07T22:51:32Z,www.amazon.com,US,Kindle E-reader,B0CQHL1XV7,exiting lock screen,Kindle Special Offers enabled
2025-04-07T03:07:47Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,transition to screen saver,Kindle Special Offers enabled
2025-02-21T06:01:51Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-03-09T12:09:26Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,exiting lock screen,Kindle Special Offers enabled
2025-06-30T20:36:32Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-04-18T03:25:25Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-04-21T22:45:43Z,www.amazon.com,US,Kindle E-reader,WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,transition to screen saver,Kindle Special Offers enabled
2025-05-01T01:30:16Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,exiting lock screen,Kindle Special Offers enabled
2024-08-22T21:33:03Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-22T04:58:41Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,transition to screen saver,Kindle Special Offers enabled
2025-05-20T01:47:54Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-20T21:50:15Z,www.amazon.com,US,Kindle E-reader,B081M4F8GH,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-22T04:01:32Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-19T02:56:44Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-08T04:12:49Z,www.amazon.com,US,Kindle E-reader,AQRV2TZVKL2XDXB54TOUVW5PFQVAB7WU,exiting lock screen,Kindle Special Offers enabled
2025-07-08T22:13:32Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-03-07T04:36:35Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,exiting lock screen,Kindle Special Offers enabled
2025-03-07T04:10:55Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-15T21:12:58Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,transition to screen saver,Kindle Special Offers enabled
2025-03-26T05:09:58Z,www.amazon.com,US,Kindle E-reader,4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-01T19:43:45Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,transition to screen saver,Kindle Special Offers enabled
2025-07-06T18:03:54Z,www.amazon.com,US,Kindle E-reader,Not Available,transition to screen saver,Kindle Special Offers enabled
2024-08-23T01:08:46Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,exiting lock screen,Kindle Special Offers enabled
2025-06-01T23:26:49Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,exiting lock screen,Kindle Special Offers enabled
2025-02-10T23:22:22Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-16T23:37:42Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,transition to screen saver,Kindle Special Offers enabled
2024-11-24T22:15:25Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,transition to screen saver,Kindle Special Offers enabled
2024-12-20T20:27:12Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,transition to screen saver,Kindle Special Offers enabled
2025-05-26T22:12:00Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-30T04:06:46Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-08-24T03:23:19Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,exiting lock screen,Kindle Special Offers enabled
2025-06-11T04:00:09Z,www.amazon.com,US,Kindle E-reader,ZPDUB3GM3WAX336MUVRJXWWZQKSYRZ4H,transition to screen saver,Kindle Special Offers enabled
2025-07-13T22:28:33Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-22T03:00:45Z,www.amazon.com,US,Kindle E-reader,2EUPLKIM7ATSLPXWBOUA4B2L66BXKDTV,exiting lock screen,Kindle Special Offers enabled
2025-02-27T22:57:21Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,exiting lock screen,Kindle Special Offers enabled
2025-01-05T21:43:43Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-30T21:09:27Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,transition to screen saver,Kindle Special Offers enabled
2025-06-28T17:38:03Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,transition to screen saver,Kindle Special Offers enabled
2025-06-30T20:58:49Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,transition to screen saver,Kindle Special Offers enabled
2025-02-20T04:02:44Z,www.amazon.com,US,Kindle E-reader,B081M4F8GH,transition to screen saver,Kindle Special Offers enabled
2025-02-06T22:46:09Z,www.amazon.com,US,Kindle E-reader,D81BB38BBD7A4F42B0EE762A686912BA,exiting lock screen,Kindle Special Offers enabled
2024-09-20T02:20:49Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-04-17T03:42:42Z,www.amazon.com,US,Kindle E-reader,WVIR53TOCAWTSQCQN5QUVUTPLD2YC7AD,exiting lock screen,Kindle Special Offers enabled
2025-02-07T05:29:40Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-03-09T03:54:25Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-04T21:40:37Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2024-10-23T03:12:53Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-06-02T02:42:18Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,transition to screen saver,Kindle Special Offers enabled
2025-06-21T02:41:06Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-03-04T00:11:43Z,www.amazon.com,US,Kindle E-reader,6NDGE2NIHCVUABABQEW7LNCIZ7TO6CGC,exiting lock screen,Kindle Special Offers enabled
2025-07-17T14:03:49Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-04-22T04:51:20Z,www.amazon.com,US,Kindle E-reader,WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,transition to screen saver,Kindle Special Offers enabled
2024-12-04T04:57:55Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,exiting lock screen,Kindle Special Offers enabled
2024-08-07T02:33:55Z,www.amazon.com,US,Kindle E-reader,B0CL3FMNKJ,transition to screen saver,Kindle Special Offers enabled
2025-07-13T21:02:11Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,exiting lock screen,Kindle Special Offers enabled
2025-05-25T02:43:59Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,exiting lock screen,Kindle Special Offers enabled
2024-08-17T03:11:59Z,www.amazon.com,US,Kindle E-reader,15DCD55913DF40F990711B36DCA2CC83,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-24T05:28:51Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,transition to screen saver,Kindle Special Offers enabled
2025-05-26T15:41:28Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,exiting lock screen,Kindle Special Offers enabled
2025-04-14T22:46:52Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-05-27T00:40:48Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,transition to screen saver,Kindle Special Offers enabled
2025-07-18T20:19:26Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,exiting lock screen,Kindle Special Offers enabled
2025-06-12T21:43:29Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-07-19T02:41:48Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,transition to screen saver,Kindle Special Offers enabled
2025-02-28T00:54:43Z,www.amazon.com,US,Kindle E-reader,TZP5HFOTIFXZOUVZML2TN6JMK26OPH5M,transition to screen saver,Kindle Special Offers enabled
2024-09-09T02:52:09Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,exiting lock screen,Kindle Special Offers enabled
2025-03-18T03:44:26Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,exiting lock screen,Kindle Special Offers enabled
2024-12-23T15:44:27Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,transition to screen saver,Kindle Special Offers enabled
2025-07-30T21:40:43Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,transition to screen saver,Kindle Special Offers enabled
2025-06-15T00:42:25Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-08T04:02:49Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,exiting lock screen,Kindle Special Offers enabled
2025-04-15T21:43:09Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-01-23T04:13:06Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-09T23:05:23Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-12T02:05:58Z,www.amazon.com,US,Kindle E-reader,Not Available,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-10-29T07:49:57Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-05-19T23:01:41Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,exiting lock screen,Kindle Special Offers enabled
2024-12-08T04:04:57Z,www.amazon.com,US,Kindle E-reader,AQRV2TZVKL2XDXB54TOUVW5PFQVAB7WU,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-04-08T23:02:43Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,transition to screen saver,Kindle Special Offers enabled
2025-03-26T04:11:52Z,www.amazon.com,US,Kindle E-reader,4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,transition to screen saver,Kindle Special Offers enabled
2025-04-09T02:33:47Z,www.amazon.com,US,Kindle E-reader,CDR35CJELKKDYPJWZBMD6CG3XFMVZI4U,exiting lock screen,Kindle Special Offers enabled
2025-02-10T02:34:24Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-07-01T02:36:45Z,www.amazon.com,US,Kindle E-reader,43ORQUG7AE42E3A2GE6TJRETZGVMQIFX,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-08-07T02:23:55Z,www.amazon.com,US,Kindle E-reader,B0CL3FMNKJ,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-20T23:52:45Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,transition to screen saver,Kindle Special Offers enabled
2024-11-24T04:22:29Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-03-07T22:24:01Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2025-07-18T16:37:42Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,transition to screen saver,Kindle Special Offers enabled
2025-07-19T02:28:14Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,exiting lock screen,Kindle Special Offers enabled
2025-07-12T23:09:14Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-08-18T22:25:06Z,www.amazon.com,US,Kindle E-reader,6C1EF968A24F49B0BF68A0FC5BA314DC,transition to screen saver,Kindle Special Offers enabled
2024-12-15T08:22:47Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,transition from hibernate to lock screen,Kindle Special Offers enabled
2025-02-09T21:06:20Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-12-06T04:20:12Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,transition to screen saver,Kindle Special Offers enabled
2024-11-17T05:18:08Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,transition from hibernate to lock screen,Kindle Special Offers enabled
2024-09-02T17:38:47Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,exiting lock screen,Kindle Special Offers enabled
2025-06-20T01:55:12Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,transition to screen saver,Kindle Special Offers enabled
2025-05-31T14:59:03Z,www.amazon.com,US,Kindle E-reader,Not Available,exiting lock screen,Kindle Special Offers enabled
2024-10-10T02:51:41Z,www.amazon.com,US,Kindle E-reader,B0CW1J3Y5G,exiting lock screen,Kindle Special Offers enabled
