campaign,preferred_marketplace,country,device_family,kindle_software_version,session_id,campaign_status,last_used_ASIN,home_page_number,campaign_display_position
2024-05-05T21:10:40.540Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-01-15T18:26:14.535Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,Not Available,1,1
2024-05-30T03:56:05.648Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,3,6
2024-05-28T03:20:49.128Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-06-06T21:55:42.375Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,7,13
2024-05-10T21:27:58.535Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-07-26T19:17:05.936Z,www.amazon.com,US,Kindle E-reader,4246270033,131-0015325-6370956,displayed,Not Available,2,2
2024-05-11T21:19:17.858Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,B0CDKLBD2W,1,2
2023-08-05T04:44:52.322Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,Not Available,1,1
2023-08-28T17:51:00.654Z,www.amazon.com,US,Kindle E-reader,4097540002,Not Applicable,displayed,Not Available,1,1
2023-10-12T16:55:58.850Z,www.amazon.com,US,Kindle E-reader,4097540002,Not Applicable,displayed,B004HW7DZ2,1,1
2024-05-01T03:47:08.548Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-05-11T04:56:23.978Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,B0BJSGV831,1,1
2024-06-11T03:37:38.039Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-07-17T22:39:33.862Z,www.amazon.com,US,Kindle E-reader,4246270033,Not Applicable,displayed,B0CH1NHWNW,1,1
2024-05-13T02:41:53.321Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-03-26T02:45:45.011Z,www.amazon.com,US,Kindle E-reader,4193180020,Not Applicable,displayed,Not Available,1,1
2023-12-30T05:52:57.130Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2024-01-12T05:33:49.472Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2024-01-19T05:05:50.214Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,Not Available,1,1
2024-01-25T20:34:27.230Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,B0C7RK8P8K,1,1
2023-12-20T05:55:49.818Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2023-12-01T21:28:05.224Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,B0BR511292,1,2
2024-02-08T21:23:41.651Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2024-03-01T04:20:06.071Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,B0BPNP7YQB,1,1
2024-03-01T02:24:57.452Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2024-03-08T22:26:45.187Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,0
2024-03-03T18:53:46.563Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,Not Available,1,1
2024-03-03T05:18:24.488Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2023-12-01T04:09:14.816Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,1,2
2024-05-13T02:41:55.848Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,0
2023-11-28T04:56:51.038Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,2,3
2024-01-10T15:30:37.060Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-10-11T00:39:53.101Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,6,12
2024-05-06T05:22:24.707Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,B0CDKLBD2W,1,2
2024-01-26T05:02:54.186Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-10-22T03:50:08.716Z,www.amazon.com,US,Kindle E-reader,4126890001,131-0015325-6370956,displayed,Not Available,1,2
2024-01-20T04:50:11.834Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,0
2024-03-03T18:53:45.166Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2023-08-08T02:48:49.831Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,B0BH4QWM85,1,1
2024-06-06T21:53:32.363Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-05-30T03:56:15.594Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,5,9
2024-03-01T04:20:06.124Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,B0BPNP7YQB,1,2
2023-11-21T03:35:08.181Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,1,0
2024-03-04T22:35:23.672Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,Not Available,1,1
2024-05-08T23:15:25.299Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,B0C4PX8RD7,1,2
2024-05-10T03:17:06.481Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-05-28T03:20:49.085Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-04-26T23:57:10.810Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-05-11T04:54:29.161Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-06-06T21:53:30.651Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-05-13T03:04:54.232Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,B0CDKLBD2W,1,2
2024-05-08T22:36:42.269Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,0
2024-03-01T02:24:59.871Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,0
2023-10-12T16:55:58.908Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,B004HW7DZ2,1,2
2024-01-10T17:01:48.918Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-10-12T16:52:07.413Z,www.amazon.com,US,Kindle E-reader,4097540002,Not Applicable,displayed,Not Available,1,1
2024-03-26T02:45:45.058Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,Not Available,1,2
2024-03-01T04:42:16.095Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,B0C7RPT9B3,1,1
2024-06-05T05:01:19.899Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2023-12-31T04:49:38.990Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-12-01T21:28:05.172Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,B0BR511292,1,1
2023-11-21T03:35:06.204Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2024-02-06T22:01:07.696Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,0
2024-01-08T04:11:36.460Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2024-06-06T21:53:30.734Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-05-10T03:17:06.524Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-03-18T04:10:08.782Z,www.amazon.com,US,Kindle E-reader,4193180020,Not Applicable,displayed,B0BWGKNK7G,1,1
2024-05-08T22:36:40.337Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-03-20T03:54:36.260Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,Not Available,1,2
2023-10-11T21:13:18.492Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,B0CBW58P3J,1,2
2024-05-08T23:15:12.419Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-01-05T02:03:34.328Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,0
2024-01-10T15:34:57.118Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2024-03-01T02:24:59.768Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,Not Available,1,1
2024-03-20T03:54:37.962Z,www.amazon.com,US,Kindle E-reader,4193180020,Not Applicable,displayed,Not Available,1,1
2024-01-25T20:32:45.366Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,Not Available,1,1
2023-08-10T21:55:48.550Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,2
2023-08-04T04:19:11.659Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,Not Available,1,1
2024-05-13T02:41:55.783Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-05-05T03:52:07.068Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-07-26T19:15:50.577Z,www.amazon.com,US,Kindle E-reader,4246270033,Not Applicable,displayed,Not Available,1,1
2024-05-30T03:53:55.063Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-03-23T04:55:26.661Z,www.amazon.com,US,Kindle E-reader,4193180020,Not Applicable,displayed,Not Available,1,1
2023-11-28T05:05:27.907Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,2,4
2023-10-11T00:40:01.384Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,7,14
2024-01-12T05:38:10.808Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,B08TF1VTGX,1,1
2024-01-10T15:30:37.010Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,Not Available,1,1
2023-11-27T21:50:26.040Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2024-07-26T19:16:09.838Z,www.amazon.com,US,Kindle E-reader,4246270033,131-0015325-6370956,displayed,Not Available,3,4
2024-05-30T03:58:59.899Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,5,10
2023-08-04T04:19:11.738Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,2
2024-05-30T03:56:05.611Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,3,5
2023-11-21T03:35:06.250Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,1,2
2023-12-01T04:13:50.099Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,B0B6B4WPSF,1,1
2023-12-29T04:51:22.359Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,1,2
2024-04-27T03:38:09.916Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,2,4
2023-12-01T04:13:50.164Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,B0B6B4WPSF,1,2
2024-07-26T19:15:49.603Z,www.amazon.com,US,Kindle E-reader,4246270033,Not Applicable,displayed,Not Available,1,1
2024-03-08T22:26:42.978Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,Not Available,1,1
2024-01-08T04:11:38.299Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,0
2024-01-15T04:15:50.598Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-12-31T04:53:51.272Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,B09Y467GZY,1,1
2024-01-19T05:05:51.829Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,0
2024-01-01T04:06:13.179Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2024-01-16T02:18:07.149Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,Not Available,1,1
2023-10-12T16:53:33.422Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,1,0
2024-02-05T04:41:05.093Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2023-10-12T16:53:31.504Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,1,2
2024-05-06T05:18:14.719Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,B0C4PX8RD7,1,2
2024-03-15T03:26:52.850Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,Not Available,1,2
2024-07-01T22:20:54.826Z,www.amazon.com,US,Kindle E-reader,4246270033,Not Applicable,displayed,9AB16AE6EC24449DBFB06E5EB1561B67,1,1
2023-10-19T04:11:11.169Z,www.amazon.com,US,Kindle E-reader,4097540002,Not Applicable,displayed,B09BV2JNWV,1,1
2023-12-29T04:51:22.309Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2023-11-28T04:56:51.070Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,2,4
2023-10-19T04:49:48.714Z,www.amazon.com,US,Kindle E-reader,4126890001,131-0015325-6370956,displayed,Not Available,1,2
2024-04-29T21:02:41.729Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2023-12-06T21:10:59.411Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2024-05-10T21:05:59.165Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-01-25T20:33:49.993Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,B0C3C886FY,1,1
2023-11-28T05:05:30.989Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,3,6
2024-03-23T04:55:20.603Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,Not Available,1,2
2024-01-18T04:40:52.313Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-12-20T05:55:50.119Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,1,2
2023-08-04T04:10:48.140Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,2
2024-01-18T04:43:36.675Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,B0927NRBFB,1,1
2023-11-21T04:29:47.049Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,B0BR511292,1,1
2024-03-18T03:52:39.984Z,www.amazon.com,US,Kindle E-reader,4193180020,Not Applicable,displayed,Not Available,1,1
2024-05-30T03:29:07.614Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2023-08-09T02:17:56.325Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,0
2024-03-01T02:30:07.039Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2023-08-04T04:11:02.818Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,2
2024-03-01T04:18:35.564Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2024-01-26T05:02:54.121Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,Not Available,1,1
2024-03-01T04:25:38.426Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,B0C6KMGND1,1,1
2024-01-03T21:31:49.603Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,Not Available,1,1
2023-10-12T16:53:33.363Z,www.amazon.com,US,Kindle E-reader,4097540002,Not Applicable,displayed,Not Available,1,1
2024-07-01T03:28:24.754Z,www.amazon.com,US,Kindle E-reader,4246270033,Not Applicable,displayed,Not Available,1,1
2024-01-16T02:23:29.904Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,B0BH4QWM85,1,1
2024-05-30T03:58:59.848Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,5,9
2023-10-11T00:39:24.398Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,2,3
2024-01-15T04:29:12.556Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,B0BH4QWM85,1,2
2024-02-11T17:54:58.212Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2024-03-10T18:30:09.654Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,B0C6KMGND1,1,1
2024-04-27T03:38:21.105Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2023-12-29T04:51:07.184Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,1,2
2024-05-30T03:23:48.312Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2023-10-11T00:39:29.940Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,3,6
2023-12-29T04:51:27.288Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,3,6
2023-08-28T17:50:58.629Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,1,2
2024-01-12T05:38:10.844Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,B08TF1VTGX,1,2
2024-02-08T21:23:43.897Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,0
2024-02-13T21:39:36.224Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2023-11-21T03:35:08.136Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2024-05-11T21:19:17.817Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,B0CDKLBD2W,1,1
2024-03-23T16:19:37.122Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,B008J2G5Y6,1,2
2023-10-20T02:35:08.998Z,www.amazon.com,US,Kindle E-reader,4126890001,Not Applicable,displayed,B08SMFSLVQ,1,1
2024-05-28T01:20:22.628Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-07-26T19:16:00.253Z,www.amazon.com,US,Kindle E-reader,4246270033,131-0015325-6370956,displayed,Not Available,2,2
2024-05-13T02:41:53.275Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-03-01T04:42:16.156Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,B0C7RPT9B3,1,2
2024-01-16T02:16:57.318Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,B07WG8L7WC,1,2
2024-01-26T21:02:14.412Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,Not Available,1,1
2024-07-26T19:16:09.871Z,www.amazon.com,US,Kindle E-reader,4246270033,Not Applicable,displayed,Not Available,3,5
2024-07-26T19:17:00.126Z,www.amazon.com,US,Kindle E-reader,4246270033,131-0015325-6370956,displayed,Not Available,3,4
2024-01-10T17:04:40.491Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-07-30T09:44:57.960Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,B084G9Z5C3,1,1
2024-05-11T04:54:29.211Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,0
2024-05-08T23:15:13.055Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-03-23T04:55:26.723Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,Not Available,1,0
2024-05-30T03:55:47.455Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2023-07-30T12:17:42.833Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,B0BH4QWM85,1,2
2024-03-10T18:25:46.520Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,Not Available,1,1
2024-05-08T22:37:01.002Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2024-06-11T03:57:39.437Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,B0BWGKNK7G,1,2
2023-10-11T21:13:21.176Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,1,0
2023-12-01T04:09:13.907Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,4,0
2023-12-17T04:43:37.712Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2023-10-11T00:38:51.646Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,2,3
2024-03-15T16:25:03.536Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,Not Available,7,13
2023-10-12T16:52:21.208Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,1,2
2024-05-30T03:56:48.411Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,5,9
2023-12-01T04:09:12.436Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,4,8
2024-05-30T03:23:50.688Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-01-10T15:30:16.479Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-08-04T04:10:48.071Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,Not Available,1,1
2024-03-03T18:53:46.670Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,Not Available,1,2
2024-03-20T03:54:38.009Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,Not Available,1,0
2024-06-06T03:34:37.215Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-01-16T02:18:07.202Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-10-22T03:50:08.664Z,www.amazon.com,US,Kindle E-reader,4126890001,Not Applicable,displayed,Not Available,1,1
2023-11-22T03:30:05.174Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2024-01-16T02:16:57.230Z,www.amazon.com,US,Kindle E-reader,4142850042,Not Applicable,displayed,B07WG8L7WC,1,1
2024-05-30T03:26:37.839Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,2
2023-08-07T04:38:58.928Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,Not Available,1,1
2024-03-15T02:57:47.933Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,Not Available,1,1
2024-03-05T05:27:56.373Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,B0C6KMGND1,1,1
2024-03-03T05:18:24.435Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,Not Available,1,1
2024-02-06T22:01:05.158Z,www.amazon.com,US,Kindle E-reader,4169610030,Not Applicable,displayed,Not Available,1,1
2023-11-22T03:30:05.243Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,1,0
2024-06-06T21:55:42.410Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,7,14
2023-12-29T04:51:07.920Z,www.amazon.com,US,Kindle E-reader,4131230058,Not Applicable,displayed,Not Available,1,1
2024-01-15T18:26:12.110Z,www.amazon.com,US,Kindle E-reader,4142850042,131-0015325-6370956,displayed,Not Available,1,2
2023-08-09T02:17:55.737Z,www.amazon.com,US,Kindle E-reader,4064600031,131-0015325-6370956,displayed,Not Available,1,2
2023-10-11T00:40:12.289Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,8,15
2023-10-11T00:38:46.538Z,www.amazon.com,US,Kindle E-reader,4097540002,131-0015325-6370956,displayed,Not Available,1,2
2024-07-08T22:01:27.599Z,www.amazon.com,US,Kindle E-reader,4246270033,131-0015325-6370956,displayed,Not Available,1,0
2023-12-29T04:52:45.260Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,3,6
2023-08-04T04:11:02.761Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,Not Available,1,1
2023-08-05T04:44:53.536Z,www.amazon.com,US,Kindle E-reader,4064600031,Not Applicable,displayed,Not Available,1,1
2024-05-01T03:47:08.499Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-03-01T04:25:38.487Z,www.amazon.com,US,Kindle E-reader,4169610030,131-0015325-6370956,displayed,B0C6KMGND1,1,2
2024-05-05T21:11:37.606Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,B0CDKLBD2W,1,2
2024-04-27T03:38:21.075Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-04-29T21:02:43.677Z,www.amazon.com,US,Kindle E-reader,4212840015,131-0015325-6370956,displayed,Not Available,1,0
2023-11-28T05:05:34.004Z,www.amazon.com,US,Kindle E-reader,4131230058,131-0015325-6370956,displayed,Not Available,4,8
2024-04-29T21:02:43.615Z,www.amazon.com,US,Kindle E-reader,4212840015,Not Applicable,displayed,Not Available,1,1
2024-03-18T03:52:38.816Z,www.amazon.com,US,Kindle E-reader,4193180020,131-0015325-6370956,displayed,Not Available,7,0
