created_timestamp,preferred_marketplace,country,device_family,ASIN,supports_auxiliary_content,has_auxiliary_content,auxiliary_content_enabled,auxiliary_content_type
2025-01-21T04:02:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-04-27T03:38:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-01T02:30:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-26T02:25:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-12T05:57:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-04T20:48:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-08-01T03:31:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-17T19:58:12Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-02-02T16:21:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-17T04:10:25Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-01-13T04:35:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-11T00:43:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-07-14T22:14:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-08-01T03:58:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-09-01T03:40:34Z,www.amazon.com,US,Kindle E-reader,B09JPFYQY2,Yes,Yes,Yes,Xray
2023-08-05T04:45:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-11T17:12:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-03-01T21:57:49Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-05-15T20:37:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-20T17:13:59Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-11-02T03:35:50Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-07-30T04:31:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-26T08:42:49Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,Yes,Yes,Yes,Xray
2021-11-03T04:08:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-01-04T05:15:09Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-02-09T04:17:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-28T04:03:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-06-23T21:26:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-04-14T04:18:10Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-06-12T21:43:48Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-02-16T22:47:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-02-26T06:39:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-11-03T04:39:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-06-20T04:30:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-11-03T03:22:24Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,Yes,Yes,Yes,Xray
2022-02-04T05:34:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-31T04:20:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-05T17:13:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-20T02:51:00Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-07-26T03:54:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-20T05:52:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-15T22:11:00Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-10-16T03:23:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-07T03:36:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-03T03:50:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-15T02:57:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-05-13T01:35:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-03-08T22:11:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-05T21:11:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-26T02:53:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-06-21T04:31:31Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-11-04T04:24:43Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-03-28T04:05:34Z,www.amazon.com,US,Kindle E-reader,4BEVZWGVCV6GBB2TWCMA4Q54PC2UHGLZ,No,No,Yes,Xray
2024-09-24T22:22:00Z,www.amazon.com,US,Kindle E-reader,B0CQJHF3HQ,Yes,Yes,Yes,Xray
2022-12-15T03:29:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-01-28T05:28:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-11-14T02:27:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-02-22T06:41:03Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-08-25T02:47:06Z,www.amazon.com,US,Kindle E-reader,B083SN8RF7,Yes,Yes,Yes,Xray
2025-05-11T03:30:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-01T20:52:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-08-22T03:03:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-13T21:58:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-21T04:23:20Z,www.amazon.com,US,Kindle E-reader,B095MMJYSR,Yes,Yes,Yes,Xray
2021-09-17T21:25:04Z,www.amazon.com,US,Kindle E-reader,B000FC0R7O,Yes,Yes,Yes,Xray
2023-07-05T02:17:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-18T04:06:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-08-10T00:19:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-06-11T02:39:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-06T23:58:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-05-08T23:15:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-12-27T04:57:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-08-14T09:33:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-17T05:29:20Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-05-31T04:04:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-09-17T21:28:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-06T06:00:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-12-17T04:47:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-04-03T02:28:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-03-21T04:28:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-29T04:18:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-24T23:39:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-11-21T04:30:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-07-13T03:22:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-01-24T21:25:21Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,Yes,No,Yes,Xray
2021-09-23T03:04:14Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-02-07T04:55:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-23T16:01:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-02-13T04:42:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-03T03:36:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-01-20T18:54:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-05-30T01:29:17Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-09-25T02:56:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-15T20:39:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-07T21:05:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-02-22T21:45:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-09-06T01:10:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-06-11T02:38:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-09-29T03:45:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-24T04:10:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-14T02:31:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-28T20:41:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-10-22T03:48:48Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-09-02T04:08:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-03-17T06:40:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-26T01:57:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-04-13T18:08:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-13T20:30:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-02-11T22:18:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-08-02T04:48:34Z,www.amazon.com,US,Kindle E-reader,SEZPDYLSFM2BYZQJNVIF2P5X74LX7RKR,No,No,Yes,Xray
2024-09-09T02:59:38Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-05-16T20:43:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-19T04:12:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-08-15T03:29:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-16T18:50:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-08-09T09:28:42Z,www.amazon.com,US,Kindle E-reader,B084M663VB,Yes,Yes,Yes,Xray
2021-08-26T01:48:13Z,www.amazon.com,US,Kindle E-reader,B08LDL3PJ3,Yes,Yes,Yes,Xray
2023-03-07T03:39:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-03T03:58:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-10-28T04:45:41Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-02-24T03:57:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-08-02T04:20:49Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-03-11T23:15:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-26T03:42:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-08T05:30:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-08T21:08:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-21T05:48:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-04-18T01:11:14Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-07-11T05:45:30Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-10-28T03:50:21Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-09-14T03:28:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-02-13T21:40:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-12-19T05:44:16Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-08-23T03:09:47Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,Yes,Yes,Yes,Xray
2025-05-06T03:10:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-01-05T05:52:46Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-12-10T22:58:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-05-22T02:43:49Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,Yes,Yes,Yes,Xray
2024-03-30T02:08:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-24T04:49:39Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-09-14T01:57:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-12-23T05:13:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-11T04:56:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-30T05:08:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-11T04:13:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-19T04:27:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-04-28T03:39:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-19T04:51:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-20T03:22:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-11-03T04:45:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-02-22T22:24:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-04-08T06:41:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-06-21T03:45:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-07-07T03:17:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-03-18T04:21:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-07-31T03:28:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-05-06T03:35:42Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-08-08T12:14:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-09T03:36:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-15T01:45:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-12-27T04:56:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-08-27T03:14:14Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,Yes,Yes,Yes,Xray
2023-08-11T03:54:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-20T22:37:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-12-23T18:13:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-03-17T02:59:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-05-23T03:07:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-01T04:20:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-29T08:15:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-06T02:24:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-04-04T23:42:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-13T20:27:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-05-11T02:51:29Z,www.amazon.com,US,Kindle E-reader,B09GW3P1KJ,Yes,Yes,Yes,Xray
2022-06-26T00:34:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-08-23T04:01:59Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-06-06T02:57:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-19T06:14:29Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-12-13T21:54:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-15T22:06:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-11T05:58:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-05-14T08:00:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-26T02:53:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-24T03:21:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-01-03T05:41:08Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-10-06T03:54:34Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-05-15T03:45:39Z,www.amazon.com,US,Kindle E-reader,B081914PR7,Yes,Yes,Yes,Xray
2024-05-13T03:10:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-19T05:06:28Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-07-25T03:19:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-02-04T05:31:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-08-11T20:36:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-10T17:05:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-06-16T02:54:51Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-01-01T04:07:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-12T02:15:03Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-04-08T23:23:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-01-07T04:32:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-03-18T04:10:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2022-01-10T20:51:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-04-13T20:09:10Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2021-08-03T22:52:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-09-26T02:25:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-06-12T23:42:35Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-02-16T06:05:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-03T04:03:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-20T03:33:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-05-07T03:21:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-08-27T05:02:34Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2025-05-27T22:34:02Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-06-11T03:34:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-09T08:46:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-01-02T04:58:01Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2024-06-11T03:33:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2021-07-30T22:27:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-12-10T00:09:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-27T02:42:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-12-19T04:50:05Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2023-09-30T02:53:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-04-23T04:51:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-01-05T21:13:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-11-07T05:44:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2024-01-16T02:19:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-07-06T20:11:09Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-03-22T09:28:48Z,www.amazon.com,US,Kindle E-reader,B08N8Z99MK,Yes,Yes,Yes,Xray
2022-03-11T05:18:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-19T21:35:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-07-29T03:49:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-19T05:06:53Z,www.amazon.com,US,Kindle E-reader,B08KL58Q4X,Yes,Yes,Yes,Xray
2024-08-17T00:01:34Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-04-20T03:34:25Z,www.amazon.com,US,Kindle E-reader,B08FLLBBP9,Yes,Yes,Yes,Xray
2022-04-04T03:44:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-11-11T05:45:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-08-22T21:54:10Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,Yes,Yes,Yes,Xray
2022-03-14T21:19:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-09-25T02:57:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2025-03-07T04:15:24Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
2022-01-18T06:23:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2021-09-26T03:55:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-06T03:11:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-10T03:43:42Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,Yes,Yes,Yes,Xray
2023-08-07T21:37:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2024-10-09T02:25:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-02-01T19:37:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-16T04:34:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-04-25T02:43:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-05-01T20:46:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-06-29T01:26:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2025-02-05T21:52:57Z,www.amazon.com,US,Kindle E-reader,OEEFKAZSYAYOEA57JWRZYSEGYRAUE75X,No,No,Yes,Xray
2024-02-23T05:20:06Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Yes,Yes,Yes,Xray
2023-05-28T04:07:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-03-18T05:39:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,No,Yes,Xray
2023-08-28T17:51:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-11-27T21:50:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2023-10-07T03:35:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Yes,Yes,Yes,Xray
2022-10-05T19:31:22Z,www.amazon.com,US,Kindle E-reader,Not Available,No,No,Yes,Xray
