device_record_time,Device Serial Number,device_type,country_of_residence,software_version,product_mode,metric_level,reason_code,Amazon Marketplace
2023-07-11T08:42:39Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-11T08:42:36Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-11T08:32:29Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-11T03:28:15Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-11T03:27:48Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-10T08:42:43Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-10T08:42:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-10T08:42:32Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-10T03:26:59Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-10T03:25:18Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-09T08:42:36Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-09T05:36:36Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-09T04:13:17Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-09T04:12:22Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-08T08:42:49Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-08T07:19:02Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T19:20:20Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T19:19:43Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T19:19:05Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T19:18:21Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T19:17:03Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T19:17:02Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T08:42:22Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T07:58:33Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T02:43:18Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-07T02:42:47Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T22:17:01Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T22:16:35Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T21:17:22Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T21:16:53Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T11:39:03Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T08:43:19Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T05:07:57Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T03:02:29Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-06T03:02:09Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-05T20:25:38Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-05T20:21:47Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-05T08:42:10Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-05T07:13:07Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-05T02:36:49Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-05T02:36:27Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-05T02:14:53Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-05T02:14:49Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T22:38:27Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T22:37:17Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T21:58:06Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T21:57:55Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T19:07:00Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T19:04:36Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T08:42:29Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T05:00:29Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T03:09:26Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-04T03:08:53Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-03T19:58:48Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-03T19:58:15Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-03T08:42:31Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-03T08:42:30Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-03T07:51:58Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-03T03:23:39Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-02T08:42:49Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-07-02T08:42:41Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-30T18:15:25Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-30T08:42:18Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-30T05:03:59Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-30T02:58:01Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-30T02:57:13Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-29T21:07:17Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-29T21:06:13Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-29T10:39:18Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-29T08:42:25Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-29T07:49:50Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-29T02:48:28Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-29T02:45:05Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T23:49:26Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T23:48:53Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T22:13:21Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T21:55:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T21:55:00Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T20:31:39Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T20:31:13Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T08:42:16Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T05:12:12Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T02:35:25Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-28T02:34:19Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T23:46:06Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T23:45:30Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T22:44:19Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T20:12:00Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T20:11:35Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T08:42:26Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T08:42:25Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T08:05:40Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T02:52:54Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-27T02:52:07Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-26T21:35:09Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-26T21:29:20Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-26T08:42:39Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-26T08:42:32Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-26T03:06:40Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-26T03:04:33Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-25T05:26:19Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-25T03:29:46Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-25T03:13:15Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-24T13:07:31Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-24T13:07:30Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-24T07:41:38Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-24T02:25:35Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-23T21:22:07Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-23T19:24:35Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-23T08:42:35Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-23T08:42:25Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-23T03:27:32Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-23T03:26:18Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T22:39:13Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T22:39:09Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T22:35:39Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T20:38:09Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T20:38:06Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T08:42:39Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T07:43:17Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T02:57:43Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-22T02:57:41Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-21T08:42:33Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-21T07:56:52Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-21T05:01:43Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-21T03:51:16Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-21T03:50:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-20T08:42:33Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-20T07:01:51Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-20T03:05:11Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-20T03:05:08Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-19T08:42:29Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-19T07:08:35Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-19T00:30:20Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-19T00:19:03Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-19T00:19:00Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-18T07:51:29Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-17T08:18:59Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-16T19:51:28Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-16T18:55:05Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-16T08:42:26Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T23:18:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T20:50:56Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T20:25:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T19:26:06Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T08:42:26Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T08:39:03Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T02:25:03Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T02:23:36Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T01:50:59Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T01:49:58Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T00:20:27Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-15T00:19:56Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-14T23:02:04Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-14T08:42:32Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-14T05:00:02Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-14T03:43:27Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-14T03:43:26Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-13T22:15:46Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-13T22:15:12Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-13T08:42:34Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-13T07:38:40Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-13T02:06:40Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-13T02:04:50Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-13T01:23:58Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-13T01:23:33Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-12T08:42:33Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-12T05:19:29Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-12T03:23:00Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-12T03:22:58Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-11T08:42:51Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-11T08:42:43Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-10T08:42:46Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-10T08:05:57Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-09T08:42:49Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-09T08:42:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-08T08:42:32Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-08T05:04:25Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-08T03:33:44Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-08T03:33:38Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-08T01:09:40Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-07T08:42:35Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-07T07:07:20Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-07T02:55:20Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-07T02:55:19Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-06T08:42:41Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-06T08:26:27Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-05T08:42:46Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-05T08:42:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-05T07:45:48Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-04T08:42:38Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-04T07:53:52Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-03T17:21:17Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-03T17:19:08Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-03T08:42:37Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-03T05:16:34Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-03T03:25:34Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-02T08:42:40Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-02T07:13:44Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-01T08:42:41Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-06-01T07:40:34Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-31T08:42:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-31T08:23:31Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-30T08:42:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-30T08:42:35Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-29T16:00:29Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-29T15:59:30Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-29T08:42:28Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-29T08:08:32Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-29T05:58:30Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-29T04:39:08Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-29T04:37:57Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T23:38:40Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T23:37:33Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T22:50:24Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T22:49:38Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T22:33:42Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T22:33:27Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T22:21:57Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T21:17:41Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T21:17:11Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T20:46:25Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T20:45:46Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
2023-05-28T20:26:26Z,G0016T03101203AQ,Ereader,United States,3924980005,Not Available,deviceAction,Not Available,Amazon.com
