created_timestamp,preferred_marketplace,country,device_family,ASIN,wakeup_reason,time_in_hibernate_ms
2025-06-15T02:58:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1676000
2024-11-11T04:51:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68732000
2025-05-14T03:22:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6662000
2025-04-11T07:46:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14171000
2024-09-27T03:41:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18597000
2025-01-01T17:54:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29344000
2025-07-28T09:43:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8841000
2025-03-27T01:47:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,57211000
2024-09-27T08:40:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,12607000
2025-03-13T04:09:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15991000
2024-11-03T14:11:02Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,15392000
2024-10-28T03:14:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,30686000
2025-06-26T09:43:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8224000
2025-03-07T02:29:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,60246000
2024-10-16T03:23:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11090000
2024-10-07T03:50:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20050000
2024-12-08T04:04:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,19692000
2024-10-08T08:39:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14396000
2025-04-16T03:21:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15120000
2025-02-10T07:28:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7640000
2025-07-25T22:34:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46171000
2025-04-17T21:43:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43092000
2025-02-05T21:45:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43238000
2024-10-10T08:10:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15182000
2025-08-02T21:55:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10435000
2025-02-15T05:43:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,71344000
2025-03-22T01:04:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5900000
2025-01-26T09:43:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8229000
2024-09-17T22:58:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,50849000
2025-07-16T18:32:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5202000
2025-02-22T06:15:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20878000
2025-03-13T08:07:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8421000
2024-08-27T21:57:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49284000
2025-01-27T04:00:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17099000
2025-03-15T07:38:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7675000
2024-10-24T07:19:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10961000
2024-12-02T04:54:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68409000
2025-02-13T04:21:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17555000
2024-09-17T02:22:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63639000
2024-10-19T02:40:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64721000
2025-07-17T00:22:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5025000
2024-10-30T08:39:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15688000
2025-05-29T07:27:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,78132000
2025-05-28T08:15:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12428000
2025-06-01T01:47:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8847000
2024-09-20T07:20:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13311000
2025-06-19T08:15:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13665000
2024-08-28T02:44:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11547000
2025-05-03T20:37:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39060000
2025-07-12T00:25:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7157000
2025-06-16T22:06:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44376000
2024-10-01T07:24:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8977000
2024-08-28T20:49:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44762000
2025-02-04T04:45:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6521000
2025-04-22T11:16:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5504000
2025-02-04T21:31:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42382000
2025-07-30T21:08:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9775000
2024-11-12T04:30:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66815000
2024-12-25T07:02:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,76631000
2024-10-17T22:19:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49029000
2025-01-13T08:18:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7665000
2025-05-19T23:01:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47679000
2025-05-01T08:53:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14000000
2024-08-28T23:30:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3878000
2025-05-31T01:06:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,55304000
2025-04-21T02:27:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,60135000
2024-10-12T12:49:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,14821000
2025-04-01T07:52:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,79620000
2025-07-21T22:44:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1315000
2025-06-23T23:39:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49928000
2025-05-21T01:47:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,57624000
2025-07-22T08:10:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10387000
2025-07-23T03:35:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64255000
2025-03-01T05:02:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69423000
2025-02-03T22:48:35Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,3908000
2025-07-24T08:50:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,34397000
2025-03-07T04:10:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2212000
2025-04-21T22:11:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44662000
2025-01-28T01:26:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,56015000
2025-04-08T02:56:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,61886000
2025-06-09T13:19:02Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,12687000
2025-07-14T08:30:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15404000
2025-06-27T08:46:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,82851000
2025-03-24T04:29:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,67482000
2025-03-01T21:39:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42263000
2024-11-25T07:47:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7334000
2024-08-15T19:36:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43689000
2025-01-19T19:41:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,35741000
2025-05-14T09:43:11Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,Wakeup for Periodical download,7623000
2025-01-26T16:11:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,23147000
2025-04-09T01:22:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4562000
2025-06-14T07:47:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12617000
2025-03-06T07:52:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8696000
2025-02-26T10:51:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3943000
2025-07-06T08:34:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14178000
2025-04-07T02:27:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,60118000
2025-07-11T20:00:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,36936000
2025-02-09T19:07:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,33243000
2025-02-17T04:16:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3814000
2024-09-12T01:58:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,62205000
2025-01-14T04:46:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68438000
2024-08-09T03:00:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68246000
2024-09-29T08:15:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,84840000
2025-07-30T17:20:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1054000
2024-09-22T07:52:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12655000
2025-01-19T09:43:21Z,www.amazon.com,US,Kindle E-reader,6LUZMQAT5HFFSBK25OZR3TWRUJ5BDIZS,Wakeup for Periodical download,8301000
2025-05-16T08:39:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,17362000
2024-11-03T04:17:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,70029000
2025-07-16T02:31:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,60401000
2024-11-28T03:40:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15862000
2025-03-21T08:19:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7557000
2025-06-09T03:31:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63980000
2025-06-11T02:59:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,62062000
2025-05-23T21:51:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43616000
2025-03-23T07:32:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8030000
2025-06-30T08:40:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,82551000
2025-03-31T07:48:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,19987000
2025-01-23T22:57:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47575000
2025-01-23T01:33:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,682000
2025-04-15T21:38:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42769000
2025-06-03T03:50:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13967000
2024-09-28T04:06:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69830000
2025-06-01T08:36:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14240000
2024-08-12T07:04:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,12497000
2024-09-14T07:53:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13358000
2025-05-03T08:04:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,80337000
2025-05-20T01:47:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4623000
2024-10-04T08:40:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,12019000
2024-11-21T08:52:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,16844000
2025-07-15T08:10:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9714000
2024-08-05T21:40:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,52152000
2024-12-20T23:42:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7926000
2024-12-19T04:22:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21496000
2025-02-02T07:06:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,76877000
2025-01-01T05:58:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,27270000
2025-05-24T18:48:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,32596000
2025-03-17T08:21:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13862000
2025-01-22T08:47:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9938000
2024-11-13T09:43:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9280000
2025-07-06T03:21:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,30087000
2025-02-16T04:15:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66615000
2024-10-09T02:24:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63710000
2025-04-23T08:35:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14414000
2024-10-26T08:01:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,83965000
2024-08-04T23:44:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5572000
2024-10-23T09:06:27Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1460000
2024-12-13T08:35:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,81756000
2025-07-07T04:12:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17894000
2025-05-31T14:51:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18403000
2025-05-04T07:46:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,35213000
2025-06-16T08:31:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12849000
2024-10-07T22:20:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49116000
2024-11-17T09:43:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7687000
2025-03-09T03:54:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,15693000
2025-03-08T05:30:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21263000
2025-05-10T19:28:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,34862000
2024-10-29T22:02:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46093000
2025-02-08T05:10:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,17612000
2025-06-18T00:59:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1238000
2024-09-10T03:05:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8345000
2025-06-07T07:38:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,78818000
2025-04-27T03:27:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63765000
2024-10-03T22:17:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48929000
2025-08-02T08:48:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9289000
2025-07-10T09:43:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7824000
2025-05-12T08:50:40Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,83126000
2025-02-07T04:53:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16542000
2025-01-12T08:52:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,83191000
2024-12-23T15:34:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20439000
2025-01-25T05:05:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9552000
2024-12-24T03:51:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39830000
2024-10-24T23:45:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2460000
2025-01-04T05:13:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,25375000
2024-09-16T07:39:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10911000
2025-06-26T02:52:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10033000
2025-06-19T22:31:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45976000
2025-06-14T17:38:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,28391000
2025-05-05T01:42:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20398000
2024-11-08T04:56:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69009000
2024-10-15T22:32:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49353000
2025-07-08T22:06:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44468000
2025-07-29T08:04:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10055000
2025-05-02T08:37:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11893000
2024-10-14T08:40:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,86299000
2024-10-25T03:15:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7305000
2024-11-24T04:22:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66526000
2024-09-11T03:13:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4566000
2024-09-10T23:28:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,53166000
2024-10-25T08:02:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11257000
2024-12-16T09:43:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7939000
2025-03-27T07:46:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,17641000
2024-11-25T22:04:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44359000
2025-03-01T08:31:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8400000
2024-12-14T05:27:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18668000
2025-05-06T08:56:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14892000
2025-05-22T03:23:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5730000
2025-01-25T20:31:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,38768000
2024-10-06T08:23:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9708000
2025-02-20T09:43:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8907000
2025-03-19T21:29:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42237000
2025-06-12T21:42:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42918000
2025-07-10T07:21:02Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8584000
2025-07-28T22:27:26Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45729000
2025-05-24T02:58:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13096000
2024-09-18T07:51:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14243000
2025-02-03T08:08:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11460000
2024-09-13T08:33:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9895000
2025-01-03T05:26:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,28450000
2025-01-22T23:36:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49879000
2024-11-16T06:14:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,73199000
2025-07-01T08:32:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15782000
2024-10-09T05:57:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7335000
2025-05-18T07:13:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7862000
2024-10-10T01:16:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,59657000
2025-02-11T22:09:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44643000
2025-06-22T08:40:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10374000
2025-07-20T20:14:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,37657000
2025-03-21T04:39:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68061000
2025-05-25T08:52:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,16378000
2025-07-10T20:47:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39763000
2025-01-02T02:41:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,26881000
2025-07-19T08:20:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12873000
2025-02-05T04:54:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21403000
2025-02-23T05:09:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29342000
2025-04-26T04:05:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65842000
2025-05-10T07:59:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11045000
2024-11-19T01:20:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,56125000
2025-04-08T08:46:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15720000
2024-12-30T20:32:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,38795000
2024-10-16T21:22:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45612000
2024-09-19T23:41:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,54024000
2024-10-30T02:35:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,6925000
2025-02-05T08:46:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7745000
2025-06-13T03:08:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7713000
2024-10-23T01:46:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3654000
2025-01-08T05:02:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,19255000
2025-05-27T22:07:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,44528000
2025-07-18T20:19:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7285000
2024-09-30T07:55:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,83129000
2025-06-10T08:51:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,16226000
2025-03-16T23:55:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,50535000
2025-04-18T08:34:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11395000
2024-12-04T21:33:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42484000
2025-07-05T17:29:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,27832000
2024-12-30T05:03:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68927000
2025-01-02T20:11:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,37105000
2025-02-10T23:22:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48966000
2024-09-25T11:07:35Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,8741000
2025-07-12T02:49:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1268000
2024-11-03T17:13:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,749000
2025-03-03T04:08:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65721000
2024-11-21T02:46:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,61306000
2025-05-13T08:39:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11998000
2025-04-14T22:46:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46374000
2024-12-15T20:12:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,37638000
2025-05-31T03:16:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1478000
2025-07-04T16:35:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,24570000
2025-04-13T04:53:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21376000
2024-11-02T03:26:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66939000
2024-12-21T06:49:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21157000
2024-09-25T08:03:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9227000
2025-01-19T05:54:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,36469000
2025-04-20T04:42:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,68150000
2024-10-03T08:14:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14239000
2025-06-29T08:20:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,35604000
2025-04-12T03:44:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,34180000
2025-01-12T20:54:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,39660000
2024-08-14T02:27:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13023000
