created_timestamp,preferred_marketplace,country,device_family,ASIN,ads_or_recommendations_type,ads_or_recommendations_asin,ad_or_recommendation_location,ad_or_recommendation_position
2023-04-28T03:36:38Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B07BBVCXDF,Lockscreen,Lockscreen
2023-06-28T22:12:37Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,Recommended for You Recommendation,B0BGK6DP8L,Lockscreen,Lockscreen
2023-02-10T05:08:22Z,www.amazon.com,US,Kindle E-reader,B00PSSG4MM,More by Author Recommendation,B00TBKYKWE,Lockscreen,Lockscreen
2023-07-22T08:38:25Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Recommended for You Recommendation,B0B4513BRW,Lockscreen,Lockscreen
2023-07-28T18:41:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0BC1R9ZT5,Lockscreen,Lockscreen
2023-02-28T05:28:09Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,More by Author Recommendation,B08QXTPXPH,Lockscreen,Lockscreen
2023-07-27T08:42:23Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,More by Author Recommendation,B00TYTGJ08,Lockscreen,Lockscreen
2023-03-11T06:24:16Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,More by Author Recommendation,B00B228BR4,Lockscreen,Lockscreen
2023-03-14T01:45:36Z,www.amazon.com,US,Kindle E-reader,B09N6VX4K7,More by Author Recommendation,B095WZKRLJ,Lockscreen,Lockscreen
2023-04-04T07:52:32Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,Recommended for You Recommendation,B09ZRQN6X9,Lockscreen,Lockscreen
2023-06-15T02:13:14Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,More by Author Recommendation,B000XUBCOA,Lockscreen,Lockscreen
2023-06-30T21:44:29Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,More by Author Recommendation,B005GDZHB8,Lockscreen,Lockscreen
2023-07-16T08:32:03Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,Recommended for You Recommendation,B09ZRWP8DS,Lockscreen,Lockscreen
2023-06-15T23:21:41Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,Recommended for You Recommendation,B001E70RPQ,Lockscreen,Lockscreen
2023-05-03T07:08:10Z,www.amazon.com,US,Kindle E-reader,B084357H23,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-07-27T04:44:27Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,More by Author Recommendation,B0BH4QWM85,Lockscreen,Lockscreen
2023-07-22T07:03:11Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-03-27T08:13:54Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Recommended for You Recommendation,B08B4751R9,Lockscreen,Lockscreen
2023-05-13T04:01:56Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,More by Author Recommendation,B076JHZCMH,Lockscreen,Lockscreen
2023-04-24T16:01:49Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,Recommended for You Recommendation,B07S1X9K9J,Lockscreen,Lockscreen
2023-06-13T22:38:07Z,www.amazon.com,US,Kindle E-reader,B0BBCB6PFC,Recommended for You Recommendation,B09XM4GDLV,Lockscreen,Lockscreen
2023-05-15T02:58:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-04-14T22:58:40Z,www.amazon.com,US,Kindle E-reader,B000U913EI,More by Author Recommendation,B00LJ48BOI,Lockscreen,Lockscreen
2023-03-16T08:20:44Z,www.amazon.com,US,Kindle E-reader,B007D1TKAU,Recommended for You Recommendation,B09QBYCC3J,Lockscreen,Lockscreen
2023-07-11T03:51:41Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B0BGK6DP8L,Lockscreen,Lockscreen
2023-04-28T04:05:10Z,www.amazon.com,US,Kindle E-reader,B0B6Z4SVTH,More by Author Recommendation,B00305CYKQ,Lockscreen,Lockscreen
2023-02-28T06:29:59Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,More by Author Recommendation,B071HY9T33,Lockscreen,Lockscreen
2023-07-04T22:55:07Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,Recommended for You Recommendation,B0BJSGV831,Lockscreen,Lockscreen
2023-07-19T03:35:34Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-03-14T08:42:17Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Recommended for You Recommendation,B09QBYCC3J,Lockscreen,Lockscreen
2023-06-30T18:50:55Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,Recommended for You Recommendation,B0BGK6DP8L,Lockscreen,Lockscreen
2023-07-17T04:23:14Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,Recommended for You Recommendation,B09ZRWP8DS,Lockscreen,Lockscreen
2023-07-24T04:32:12Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-03-01T20:31:26Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,More by Author Recommendation,B08QXTPXPH,Lockscreen,Lockscreen
2023-06-23T21:45:53Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,Recommended for You Recommendation,B0BGK6DP8L,Lockscreen,Lockscreen
2023-03-16T03:14:11Z,www.amazon.com,US,Kindle E-reader,B007D1TKAU,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-06-29T03:51:25Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-04-14T07:30:49Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Recommended for You Recommendation,B09QZDHB36,Lockscreen,Lockscreen
2023-03-20T07:37:39Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Recommended for You Recommendation,B09Q7XH3N8,Lockscreen,Lockscreen
2023-06-14T08:42:25Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,More by Author Recommendation,B0796Y2N6T,Lockscreen,Lockscreen
2023-03-07T08:04:24Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Recommended for You Recommendation,B09JBCGQB8,Lockscreen,Lockscreen
2023-04-14T21:27:22Z,www.amazon.com,US,Kindle E-reader,B000U913EI,More by Author Recommendation,B0775B8RND,Lockscreen,Lockscreen
2023-03-09T19:52:04Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Recommended for You Recommendation,B09JBCGQB8,Lockscreen,Lockscreen
2023-06-19T07:08:36Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-04-01T06:25:37Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,More by Author Recommendation,B007FP98F6,Lockscreen,Lockscreen
2023-07-20T02:56:01Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,Recommended for You Recommendation,B001E70RPQ,Lockscreen,Lockscreen
2023-02-18T08:04:28Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,More by Author Recommendation,B06ZYGFRN6,Lockscreen,Lockscreen
2023-02-24T07:39:35Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,Recommended for You Recommendation,B09G9D94VW,Lockscreen,Lockscreen
2023-06-22T07:43:17Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-06-07T08:21:01Z,www.amazon.com,US,Kindle E-reader,B09XBGYWSR,Recommended for You Recommendation,B09XM4GDLV,Lockscreen,Lockscreen
2023-07-04T19:44:57Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,Recommended for You Recommendation,B0BJ6NF4W3,Lockscreen,Lockscreen
2023-07-21T23:03:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B09ZRWP8DS,Lockscreen,Lockscreen
2023-06-17T08:18:59Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,Recommended for You Recommendation,B0961XH8RY,Lockscreen,Lockscreen
2023-03-30T08:20:47Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-02-09T04:55:33Z,www.amazon.com,US,Kindle E-reader,B00PSSG4MM,More by Author Recommendation,B06ZYGFRN6,Lockscreen,Lockscreen
2023-04-27T03:30:35Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-06-27T03:46:28Z,www.amazon.com,US,Kindle E-reader,B0BHTN6TL6,Recommended for You Recommendation,B001E70RPQ,Lockscreen,Lockscreen
2023-05-12T21:32:46Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,More by Author Recommendation,B0BS35LYYL,Lockscreen,Lockscreen
2023-04-14T02:04:53Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,Recommended for You Recommendation,B096DH95W8,Lockscreen,Lockscreen
2023-07-13T03:03:05Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B0B3YC57XP,Lockscreen,Lockscreen
2023-05-02T08:18:13Z,www.amazon.com,US,Kindle E-reader,B084357H23,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-07-23T08:42:24Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,Recommended for You Recommendation,B0B3YC57XP,Lockscreen,Lockscreen
2023-05-09T08:15:25Z,www.amazon.com,US,Kindle E-reader,B0BBCB6PFC,More by Author Recommendation,B084357H23,Lockscreen,Lockscreen
2023-02-13T05:02:00Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,More by Author Recommendation,B075RQR7R6,Lockscreen,Lockscreen
2023-07-14T08:42:20Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,Recommended for You Recommendation,B0BGK6DP8L,Lockscreen,Lockscreen
2023-04-13T17:16:33Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B0787KB2MX,Lockscreen,Lockscreen
2023-03-30T00:06:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B007UQ44X6,Lockscreen,Lockscreen
2023-02-22T03:24:25Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,Recommended for You Recommendation,B09Z3D5B34,Lockscreen,Lockscreen
2023-04-28T22:57:04Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B0734WXN6X,Lockscreen,Lockscreen
2023-05-27T22:34:56Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B0796Y2N6T,Lockscreen,Lockscreen
2023-04-24T08:37:12Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,Recommended for You Recommendation,B09Z3D5B34,Lockscreen,Lockscreen
2023-04-12T04:46:27Z,www.amazon.com,US,Kindle E-reader,B000U913EI,More by Author Recommendation,B0775B8RND,Lockscreen,Lockscreen
2023-02-15T00:28:31Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,More by Author Recommendation,B0831Q5MT7,Lockscreen,Lockscreen
2023-04-14T01:22:29Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,Recommended for You Recommendation,B09ZRWP8DS,Lockscreen,Lockscreen
2023-04-24T04:02:02Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,Recommended for You Recommendation,B09Y46DSD7,Lockscreen,Lockscreen
2023-04-24T22:53:30Z,www.amazon.com,US,Kindle E-reader,B0B6Z3LN2D,Recommended for You Recommendation,B08B4751R9,Lockscreen,Lockscreen
2023-04-20T07:08:38Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Recommended for You Recommendation,B09Y46DSD7,Lockscreen,Lockscreen
2023-03-12T07:07:10Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,More by Author Recommendation,B077THXGQ6,Lockscreen,Lockscreen
2023-04-23T08:02:08Z,www.amazon.com,US,Kindle E-reader,B000U913EI,More by Author Recommendation,B09RTYQW2S,Lockscreen,Lockscreen
2023-03-26T03:57:19Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Recommended for You Recommendation,B09ZRWP8DS,Lockscreen,Lockscreen
2023-06-15T20:23:26Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,More by Author Recommendation,B0BHCXVWGT,Lockscreen,Lockscreen
2023-06-10T08:05:57Z,www.amazon.com,US,Kindle E-reader,B09XBGYWSR,More by Author Recommendation,B0B5SR4KBR,Lockscreen,Lockscreen
2023-05-23T08:32:42Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-02-23T07:31:32Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-02-14T21:55:12Z,www.amazon.com,US,Kindle E-reader,B09QMHZ53K,More by Author Recommendation,B07CL53JRT,Lockscreen,Lockscreen
2023-03-01T23:25:40Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B071HY9T33,Lockscreen,Lockscreen
2023-04-07T18:46:19Z,www.amazon.com,US,Kindle E-reader,B07HB5DKQX,More by Author Recommendation,B07W3NGXJM,Lockscreen,Lockscreen
2023-05-05T03:31:32Z,www.amazon.com,US,Kindle E-reader,B084357H23,More by Author Recommendation,B08BYVXGBF,Lockscreen,Lockscreen
2023-07-22T03:38:01Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Recommended for You Recommendation,B001E70RPQ,Lockscreen,Lockscreen
2023-07-25T08:21:32Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Recommended for You Recommendation,B0B3YC57XP,Lockscreen,Lockscreen
2023-07-07T03:23:27Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B001E70RPQ,Lockscreen,Lockscreen
2023-03-03T08:04:22Z,www.amazon.com,US,Kindle E-reader,B09NW4FN2R,Recommended for You Recommendation,B09JBCGQB8,Lockscreen,Lockscreen
2023-04-10T07:08:43Z,www.amazon.com,US,Kindle E-reader,B0B3HPSFJ7,More by Author Recommendation,B07KJVVV1Q,Lockscreen,Lockscreen
2023-04-16T18:49:44Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-02-15T22:29:20Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,More by Author Recommendation,B01JYX7LKU,Lockscreen,Lockscreen
2023-04-13T22:40:04Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,Recommended for You Recommendation,B09Y46DSD7,Lockscreen,Lockscreen
2023-02-23T20:08:20Z,www.amazon.com,US,Kindle E-reader,B08KQ4W18H,More by Author Recommendation,B097XBXQ1T,Lockscreen,Lockscreen
2023-02-20T02:29:50Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,More by Author Recommendation,B09NTK9WDQ,Lockscreen,Lockscreen
2023-07-10T08:42:33Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B001E70RPQ,Lockscreen,Lockscreen
2023-05-16T22:32:19Z,www.amazon.com,US,Kindle E-reader,B08D4QJRY2,More by Author Recommendation,B0787KB2MX,Lockscreen,Lockscreen
2023-03-09T23:52:40Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,Recommended for You Recommendation,B09QBYCC3J,Lockscreen,Lockscreen
2023-02-21T15:59:57Z,www.amazon.com,US,Kindle E-reader,B08NT2VSWF,Recommended for You Recommendation,B09JBCGQB8,Lockscreen,Lockscreen
2023-07-05T20:56:22Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,More by Author Recommendation,B000GCFX6S,Lockscreen,Lockscreen
2023-05-13T08:21:30Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,More by Author Recommendation,B074Z7HDZT,Lockscreen,Lockscreen
2023-02-04T07:26:32Z,www.amazon.com,US,Kindle E-reader,B09NTK9WDQ,More by Author Recommendation,B075RQR7R6,Lockscreen,Lockscreen
2023-05-20T08:31:39Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,More by Author Recommendation,B0769YSWPZ,Lockscreen,Lockscreen
2023-04-13T23:40:38Z,www.amazon.com,US,Kindle E-reader,B0B1BTJLJN,Recommended for You Recommendation,B07S1X9K9J,Lockscreen,Lockscreen
2023-03-28T07:04:05Z,www.amazon.com,US,Kindle E-reader,B09RTYQW2S,Recommended for You Recommendation,B096XHK8TG,Lockscreen,Lockscreen
2023-07-20T08:20:31Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B07GD51NCJ,Lockscreen,Lockscreen
2023-04-16T07:17:15Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Recommended for You Recommendation,B07S1X9K9J,Lockscreen,Lockscreen
2023-05-24T07:42:27Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,Recommended for You Recommendation,B09QBYCC3J,Lockscreen,Lockscreen
2023-05-23T22:24:44Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,More by Author Recommendation,B076GPY61V,Lockscreen,Lockscreen
2023-05-24T21:57:53Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,More by Author Recommendation,B076GQD5QN,Lockscreen,Lockscreen
2023-04-11T01:55:30Z,www.amazon.com,US,Kindle E-reader,B0B3HPSFJ7,More by Author Recommendation,B01LK7G942,Lockscreen,Lockscreen
2023-07-09T04:34:50Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B0BGK6DP8L,Lockscreen,Lockscreen
2023-03-31T21:15:37Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,Recommended for You Recommendation,B08B4751R9,Lockscreen,Lockscreen
2023-03-07T03:57:14Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B07Z2TWQY6,Lockscreen,Lockscreen
2023-04-10T04:01:09Z,www.amazon.com,US,Kindle E-reader,B0B3HPSFJ7,More by Author Recommendation,B0788Q74TT,Lockscreen,Lockscreen
2023-05-05T08:16:06Z,www.amazon.com,US,Kindle E-reader,B084357H23,More by Author Recommendation,B096W6BH93,Lockscreen,Lockscreen
2023-06-13T07:38:40Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,Recommended for You Recommendation,B0B3YC57XP,Lockscreen,Lockscreen
2023-07-18T08:00:38Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,More by Author Recommendation,B001P9O31C,Lockscreen,Lockscreen
2023-02-16T06:18:35Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,More by Author Recommendation,B09NTK9WDQ,Lockscreen,Lockscreen
2023-02-20T03:01:12Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,More by Author Recommendation,B06ZYGFRN6,Lockscreen,Lockscreen
2023-07-05T02:27:02Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-03-17T20:34:00Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Recommended for You Recommendation,B09SNYDGR9,Lockscreen,Lockscreen
2023-02-12T07:33:44Z,www.amazon.com,US,Kindle E-reader,B00PSSG4MM,More by Author Recommendation,B06ZYGFRN6,Lockscreen,Lockscreen
2023-04-16T08:41:31Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Recommended for You Recommendation,B096DH95W8,Lockscreen,Lockscreen
2023-04-27T22:33:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B09VWWN5BJ,Lockscreen,Lockscreen
2023-05-28T07:42:52Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,More by Author Recommendation,B000XUBCOA,Lockscreen,Lockscreen
2023-07-26T21:00:17Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-02-16T07:20:22Z,www.amazon.com,US,Kindle E-reader,B01COJUEZ0,More by Author Recommendation,B075RQR7R6,Lockscreen,Lockscreen
2023-05-13T05:28:29Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,More by Author Recommendation,B075PZ9VMS,Lockscreen,Lockscreen
2023-06-15T02:59:51Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,More by Author Recommendation,B000XUBG6O,Lockscreen,Lockscreen
2023-03-31T07:59:04Z,www.amazon.com,US,Kindle E-reader,B0B1Y1ZKFX,Recommended for You Recommendation,B09Y46DSD7,Lockscreen,Lockscreen
2023-07-02T08:42:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0BGK6DP8L,Lockscreen,Lockscreen
2023-07-16T21:36:10Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,More by Author Recommendation,B000GCFX6S,Lockscreen,Lockscreen
2023-03-30T06:17:53Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,More by Author Recommendation,B09NXBGM6J,Lockscreen,Lockscreen
2023-07-19T02:19:24Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,More by Author Recommendation,B000SIFEM8,Lockscreen,Lockscreen
2023-04-01T23:27:20Z,www.amazon.com,US,Kindle E-reader,B075SPBQDV,Recommended for You Recommendation,B09QBYCC3J,Lockscreen,Lockscreen
2023-04-15T05:10:45Z,www.amazon.com,US,Kindle E-reader,B000U913EI,More by Author Recommendation,B077J7D4FM,Lockscreen,Lockscreen
2023-04-18T21:45:35Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-05-29T17:19:16Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B076GPY61V,Lockscreen,Lockscreen
2023-05-20T06:26:41Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,More by Author Recommendation,B076JHZCMH,Lockscreen,Lockscreen
2023-06-12T04:17:43Z,www.amazon.com,US,Kindle E-reader,B000GCFX6S,More by Author Recommendation,B0B5SR4KBR,Lockscreen,Lockscreen
2023-07-07T19:17:10Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-03-15T01:45:03Z,www.amazon.com,US,Kindle E-reader,B09JBCGQB8,More by Author Recommendation,B077THXGQ6,Lockscreen,Lockscreen
2023-04-28T17:24:01Z,www.amazon.com,US,Kindle E-reader,B0B6Z4SVTH,More by Author Recommendation,B0787KB2MX,Lockscreen,Lockscreen
2023-07-21T20:51:55Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,More by Author Recommendation,B000GCFX6S,Lockscreen,Lockscreen
2023-06-01T07:40:33Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B011I42VY4,Lockscreen,Lockscreen
2023-07-06T22:29:18Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B0B3YC57XP,Lockscreen,Lockscreen
2023-07-04T08:08:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0BGK6DP8L,Lockscreen,Lockscreen
2023-05-15T00:13:46Z,www.amazon.com,US,Kindle E-reader,B09XL59MJX,Recommended for You Recommendation,B09Y46DSD7,Lockscreen,Lockscreen
2023-04-19T04:16:06Z,www.amazon.com,US,Kindle E-reader,B000U913EI,Recommended for You Recommendation,B09Y46DSD7,Lockscreen,Lockscreen
2023-06-02T07:13:44Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B0BBCB6PFC,Lockscreen,Lockscreen
2023-03-01T04:06:40Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,More by Author Recommendation,B01E9EHUXW,Lockscreen,Lockscreen
2023-07-17T21:25:50Z,www.amazon.com,US,Kindle E-reader,B07GD51NCJ,Recommended for You Recommendation,B001E70RPQ,Lockscreen,Lockscreen
2023-06-19T08:30:47Z,www.amazon.com,US,Kindle E-reader,B0BHCXVWGT,Recommended for You Recommendation,B0BBPFC5PQ,Lockscreen,Lockscreen
2023-03-20T03:42:49Z,www.amazon.com,US,Kindle E-reader,B0B3Y8DJFJ,Recommended for You Recommendation,B08B4751R9,Lockscreen,Lockscreen
2023-06-29T00:11:47Z,www.amazon.com,US,Kindle E-reader,B0B7NDZNDV,Recommended for You Recommendation,B0B3YC57XP,Lockscreen,Lockscreen
2023-03-31T04:25:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B09QBYCC3J,Lockscreen,Lockscreen
2023-07-10T03:51:12Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-03-01T07:34:20Z,www.amazon.com,US,Kindle E-reader,B08QXTPXPH,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-05-15T07:07:56Z,www.amazon.com,US,Kindle E-reader,B0C3QHMLGL,Recommended for You Recommendation,B09VWWN5BJ,Lockscreen,Lockscreen
2023-05-22T03:52:37Z,www.amazon.com,US,Kindle E-reader,B08PG6CKZJ,More by Author Recommendation,B07BBVCXDF,Lockscreen,Lockscreen
2023-03-18T04:44:51Z,www.amazon.com,US,Kindle E-reader,B006CUDDUG,Recommended for You Recommendation,B098PW8NP8,Lockscreen,Lockscreen
2023-07-08T08:42:28Z,www.amazon.com,US,Kindle E-reader,B09Y94K74X,Recommended for You Recommendation,B001E70RPQ,Lockscreen,Lockscreen
