created_timestamp,preferred_marketplace,country,device_family,last_used_ASIN,kindle_software_version,action_performed,item_position,user_action_type,campiaign_page_position
2023-06-07T02:55:23Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-03-31T20:59:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2025-03-28T03:59:33Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2023-06-08T03:33:45Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2024-01-10T04:34:45Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-06-07T02:58:17Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-08-05T04:45:11Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2023-03-15T02:09:51Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.mark_book_as_unread,Selected Campaign Header,book_detail_view_action,1
2023-06-14T03:44:14Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Delete Book From Library,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-01-02T05:51:51Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-07-07T03:17:52Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2023-02-13T19:29:00Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2022-12-13T04:29:01Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-11-28T05:05:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-07-14T02:52:56Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2024-03-01T04:42:24Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-03-11T04:50:19Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Menu Option Selected,Selected Campaign Header,tap,1
2024-01-18T04:42:55Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Menu Option Selected,Selected Campaign Header,tap,1
2025-02-28T00:53:07Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2025-06-19T03:15:30Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2025-04-21T22:24:28Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Delete Book From Library,Selected Campaign Header,book_detail_view_action,1
2023-07-14T02:52:53Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Selected Campaign Header,tap,1
2024-01-16T02:16:12Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2025-02-18T22:03:17Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Tap on Card Title,Selected Campaign Header,tap,1
2025-04-07T02:33:57Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Menu Option Selected,Selected Campaign Header,tap,1
2024-05-13T03:05:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Tap on Card Title,Selected Campaign Header,tap,1
2023-07-19T02:08:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2025-06-24T04:40:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Menu Option Selected,Action Performed in First Book of the Campaign,tap,1
2024-09-03T02:11:56Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2025-04-13T20:09:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Menu Option Selected,Selected Campaign Header,tap,1
2023-02-21T05:09:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-01-31T04:34:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-06-22T22:40:09Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2024-03-26T02:45:58Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4193180020,asin_horizontal_scroll_6_10,Selected Campaign Header,ForwardHorizontalScroll,1
2025-05-06T03:39:22Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,ImageTap,Selected Campaign Header,tap,5
2024-07-17T22:39:34Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,4246270033,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2024-03-15T02:57:56Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-05-20T03:44:45Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Tap on Card Title,Selected Campaign Header,tap,2
2024-12-07T06:25:59Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4320330039,asin_horizontal_scroll_3_7,Selected Campaign Header,BackwardHorizontalScroll,1
2023-01-25T05:16:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-06-14T03:45:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-03-06T01:28:59Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2024-03-03T05:19:13Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2023-05-27T18:07:06Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2023-12-31T04:54:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-06-28T03:55:56Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2023-04-04T01:56:21Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Selected Campaign Header,tap,1
2025-04-21T22:27:53Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Action Performed in Second Book of the Campaign,tap,2
2024-05-08T22:36:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2025-04-05T17:29:30Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-01-28T05:28:13Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-07-16T03:20:01Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2024-03-20T03:55:01Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4193180020,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-03-03T04:17:47Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-02-15T21:57:17Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,4
2023-10-11T21:13:58Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Menu Option Selected,Selected Campaign Header,tap,1
2024-01-26T04:45:50Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2023-01-03T05:08:22Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2024-09-28T04:18:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4289730037,Book Selected,Selected Campaign Header,tap,1
2023-08-09T02:16:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,Book Selected,Selected Campaign Header,tap,1
2024-02-13T21:39:29Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Book Selected,Action Performed in Third Book of the Campaign,tap,2
2025-06-24T00:02:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Menu Option Selected,Selected Campaign Header,tap,1
2024-08-16T23:50:05Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Tap on Card Title,Selected Campaign Header,tap,14
2025-03-06T01:28:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2025-06-23T23:40:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Selected Campaign Header,tap,1
2022-12-26T23:25:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in Second Book of the Campaign,tap,1
2022-12-15T03:29:00Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-06-03T03:45:51Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-04-21T22:24:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Menu Option Selected,Selected Campaign Header,tap,1
2022-12-18T22:33:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-04-12T03:52:31Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-08-09T03:15:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-12-01T04:18:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-03-26T03:32:26Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,com.amazon.library.actions.download_book,Selected Campaign Header,book_detail_view_action,1
2025-06-12T23:30:48Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Information Page Invoked,Selected Campaign Header,hold,1
2023-11-28T04:40:53Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2025-05-06T03:35:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Selected Campaign Header,tap,1
2025-03-25T21:55:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2025-05-22T00:16:21Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2023-03-30T05:08:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2024-06-06T03:34:56Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-10-19T04:11:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2024-08-16T23:45:47Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Tap on Card Title,Selected Campaign Header,tap,14
2023-10-11T00:39:04Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Book Selected,Action Performed in Third Book of the Campaign,tap,3
2024-07-01T22:21:04Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4246270033,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2023-12-06T21:11:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Tap on Card Title,Selected Campaign Header,tap,1
2023-06-28T03:50:52Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Selected Campaign Header,tap,1
2023-03-30T05:07:18Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2024-05-08T22:37:15Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Action Performed in First Book of the Campaign,tap,1
2025-05-24T03:44:07Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2025-01-05T04:53:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4320330039,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-07-18T03:10:23Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-10-20T02:35:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4126890001,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-03-07T03:35:00Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-12-01T21:28:17Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-04-04T01:56:30Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2024-05-30T03:56:51Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Tap on Card Title,Selected Campaign Header,tap,9
2025-03-25T21:55:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-07-14T02:54:26Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2023-11-28T05:05:22Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2024-05-09T03:36:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2024-09-09T02:59:21Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2024-05-10T03:45:43Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Selected Campaign Header,tap,1
2023-05-27T22:34:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.remove_this_sample,Selected Campaign Header,book_detail_view_action,1
2024-07-01T22:21:43Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4246270033,Book Selected,Selected Campaign Header,tap,1
2024-04-29T21:03:16Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Menu Option Selected,Selected Campaign Header,tap,1
2023-06-03T03:25:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2023-06-22T02:58:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-01-15T04:28:59Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2023-01-28T05:16:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2022-12-13T04:30:21Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,asin_horizontal_scroll_3_7,Selected Campaign Header,BackwardHorizontalScroll,1
2023-08-28T17:51:04Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Tap on Card Title,Selected Campaign Header,tap,1
2023-12-01T21:28:34Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Book Selected,Selected Campaign Header,tap,1
2024-09-03T02:11:53Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Menu Option Selected,Selected Campaign Header,tap,1
2023-01-12T05:32:43Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.remove_this_sample,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-07-20T02:33:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-10-11T21:13:38Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2024-08-20T03:58:47Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,com.amazon.library.actions.permanently_delete_item,Selected Campaign Header,book_detail_view_action,1
2023-02-21T04:50:19Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Menu Option Selected,Action Performed in First Book of the Campaign,tap,1
2023-07-26T03:54:34Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,com.amazon.library.actions.mark_book_as_unread,Selected Campaign Header,book_detail_view_action,1
2023-05-18T04:05:44Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2024-07-17T22:39:34Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,4246270033,Menu Option Selected,Selected Campaign Header,tap,1
2023-11-28T04:40:34Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4131230058,Menu Option Selected,Action Performed in First Book of the Campaign,tap,1
2023-05-27T18:06:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Delete Book From Library,Selected Campaign Header,book_detail_view_action,1
2023-07-22T03:19:11Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,Book Selected,Selected Campaign Header,tap,1
2023-04-09T23:13:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2024-08-20T03:58:56Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Selected Campaign Header,tap,1
2022-12-15T04:11:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-02-13T19:23:29Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,asin_horizontal_scroll_1_4,Selected Campaign Header,BackwardHorizontalScroll,1
2024-01-18T04:44:16Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-06-23T03:51:34Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2023-07-04T19:07:00Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2024-03-08T22:29:50Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2024-03-01T02:26:57Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-05-28T03:20:52Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,Book Selected,Selected Campaign Header,tap,1
2023-02-24T03:57:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-02-05T17:13:22Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-02-21T04:49:52Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2025-05-06T03:35:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Book Selected,Selected Campaign Header,tap,1
2024-03-10T18:29:06Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,asin_horizontal_scroll_6_10,Selected Campaign Header,ForwardHorizontalScroll,1
2023-01-28T05:16:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Menu Option Selected,Selected Campaign Header,tap,1
2024-02-05T04:41:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,asin_horizontal_scroll_3_7,Selected Campaign Header,ForwardHorizontalScroll,1
2024-03-10T18:28:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Menu Option Selected,Selected Campaign Header,tap,1
2024-02-11T17:55:08Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Book Selected,Selected Campaign Header,tap,1
2023-07-03T03:23:43Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2025-06-24T04:40:54Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2024-03-08T22:29:43Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,com.amazon.library.actions.view_in_store,Selected Campaign Header,book_detail_view_action,1
2025-05-06T03:34:59Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Tap on Card Title,Selected Campaign Header,tap,1
2023-10-12T16:56:01Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-02-21T04:50:24Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2023-04-04T01:56:25Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Selected Campaign Header,tap,1
2025-03-07T04:15:20Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-01-30T21:30:36Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2025-01-15T05:12:12Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Selected Campaign Header,tap,1
2025-03-25T21:58:15Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-03-03T04:18:39Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Book Selected,Selected Campaign Header,tap,1
2023-04-11T03:07:57Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-03-15T02:09:49Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Menu Option Selected,Selected Campaign Header,tap,1
2023-08-09T02:15:30Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,Menu Option Selected,Selected Campaign Header,tap,1
2023-03-31T04:24:22Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2024-09-01T15:58:23Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-03-07T03:35:14Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Tap on Card Title,Selected Campaign Header,tap,1
2025-02-21T22:57:55Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4351860007,Book Selected,Action Performed in First Book of the Campaign,tap,1
2023-06-30T22:46:35Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2024-01-08T04:17:27Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,com.amazon.library.actions.return_borrowed_book_action,Action Performed in First Book of the Campaign,book_detail_view_action,1
2024-04-29T21:03:20Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4212840015,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-04-28T22:56:58Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Delete Book From Library,Selected Campaign Header,book_detail_view_action,1
2023-06-23T03:52:18Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Action Performed in First Book of the Campaign,tap,1
2024-11-17T04:27:03Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4320330039,Tap on Card Title,Selected Campaign Header,tap,1
2023-08-09T02:16:15Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
2023-04-09T04:09:48Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,Book Selected,Selected Campaign Header,tap,1
2024-03-03T05:19:12Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,asin_horizontal_scroll_3_7,Selected Campaign Header,BackwardHorizontalScroll,1
2024-02-05T04:41:33Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4169610030,Book Selected,Selected Campaign Header,tap,1
2023-02-21T04:50:00Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,Delete Book From Library,Selected Campaign Header,book_detail_view_action,1
2024-01-01T04:07:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4142850042,Book Selected,Selected Campaign Header,tap,1
2023-10-11T21:13:31Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4097540002,Delete Book From Library,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2024-09-19T23:43:02Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Tap on Card Title,Selected Campaign Header,tap,1
2025-06-24T04:40:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4417610025,Delete Book From Library,Selected Campaign Header,book_detail_view_action,1
2023-04-09T23:13:57Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3924980005,com.amazon.library.actions.return_borrowed_book_action,Action Performed in Second Book of the Campaign,book_detail_view_action,1
2023-03-01T23:15:37Z,www.amazon.com,US,Kindle E-reader,Not Applicable,3889340042,com.amazon.library.actions.return_borrowed_book_action,Selected Campaign Header,book_detail_view_action,1
2023-07-23T03:38:50Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4064600031,Book Selected,Selected Campaign Header,tap,1
2024-08-09T03:15:42Z,www.amazon.com,US,Kindle E-reader,Not Applicable,4270250001,Menu Option Selected,Action Performed in Second Book of the Campaign,tap,1
