created_timestamp,preferred_marketplace,country,device_family,content_id,connection _type,connection_state,connection_setting_changed
2024-11-15T04:50:13Z,www.amazon.com,US,Kindle E-reader,RRN3W2L2FVRE27HZJJBTVE5KZTAMZNHN,wireless,wifi,by user
2025-02-26T10:52:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-09-17T02:53:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-11T21:23:33Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-08T23:22:54Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-12-20T20:17:36Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,wireless,wifi,by user
2025-03-19T21:36:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-17T19:38:47Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,wireless,wifi,by user
2025-05-23T00:43:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-08T21:07:41Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,wireless,wifi,by user
2024-08-31T19:15:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-06T09:43:23Z,www.amazon.com,US,Kindle E-reader,77X5BC7DFTLU4LZPF46IWOWFXBG44XNJ,wireless,wifi,by user
2025-05-21T05:22:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-09-26T08:42:04Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-24T05:30:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-04-18T04:19:15Z,www.amazon.com,US,Kindle E-reader,Not Available,airplane_mode,disabled,automatically after an update
2025-05-21T01:47:25Z,www.amazon.com,US,Kindle E-reader,FTT7VNOWFIXZCCUGO3PVUC2EFP5UBTOU,wireless,wifi,by user
2025-05-17T06:36:59Z,www.amazon.com,US,Kindle E-reader,CLAXYW2N4FTQ76CN6JTRJPY5TJ6LGVCD,wireless,wifi,by user
2024-12-14T07:01:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-17T05:10:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-07T04:10:56Z,www.amazon.com,US,Kindle E-reader,CJJUL3R7HSOXJG3AYG7MQZN3CZZWMZL5,wireless,wifi,by user
2025-05-30T02:54:08Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,wireless,wifi,by user
2025-07-17T04:41:54Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-04T20:27:07Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-06-20T01:36:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-11-25T22:09:25Z,www.amazon.com,US,Kindle E-reader,7FLHIN5CJDB2OBP4B47X3KKHBVS7DZHH,wireless,wifi,by user
2025-07-10T23:18:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-09-06T03:56:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-29T09:43:19Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,wireless,wifi,by user
2025-06-01T23:46:06Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-04-22T09:43:24Z,www.amazon.com,US,Kindle E-reader,WS7ZNQVX7GBLFJDICPFXB44TVFXYJ3XO,wireless,wifi,by user
2024-11-03T09:44:49Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-10-30T08:40:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-07-12T23:57:39Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-04-04T07:30:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-06T23:26:33Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,automatically after an update
2024-11-18T04:41:44Z,www.amazon.com,US,Kindle E-reader,WHTDURZESVWW5KLTDUQAP5QTQ4MYV36N,wireless,wifi,by user
2025-02-28T00:55:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-21T04:53:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-04-11T02:16:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-24T09:43:30Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,wireless,wifi,by user
2024-09-12T08:40:19Z,www.amazon.com,US,Kindle E-reader,CFB210D125DE496195B7AE70BACDA51C,wireless,wifi,by user
2024-11-15T04:50:13Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-11T21:04:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-30T09:43:37Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,wireless,wifi,by user
2024-09-21T04:03:36Z,www.amazon.com,US,Kindle E-reader,5XMZNFFBFJGCDIF7CF2TJMLGHI2DH2MZ,wireless,wifi,by user
2024-08-21T13:50:36Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,wireless,wifi,by user
2025-03-21T05:10:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-19T05:47:04Z,www.amazon.com,US,Kindle E-reader,B0CQHL1XV7,wireless,wifi,by user
2024-11-01T03:29:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-10T19:29:15Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,wireless,wifi,by user
2024-08-07T21:46:56Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-07T06:28:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-09-02T17:58:21Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-09T14:29:12Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-07-04T20:50:52Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,wireless,wifi,by user
2025-05-31T20:54:01Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,wireless,wifi,by user
2025-02-18T03:55:54Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,wireless,wifi,by user
2024-12-19T04:22:57Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,wireless,wifi,by user
2024-11-07T03:52:25Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-06T00:29:13Z,www.amazon.com,US,Kindle E-reader,JZLZQO3Y3EPKB7K2WUG7MGTYPVYOZWJS,wireless,wifi,by user
2025-05-05T01:42:42Z,www.amazon.com,US,Kindle E-reader,LTCRXOXA6TOUTCKMTU3ZCVIOM5BKGXOC,wireless,wifi,by user
2024-08-30T03:33:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-18T21:22:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-02T04:40:05Z,www.amazon.com,US,Kindle E-reader,D81BB38BBD7A4F42B0EE762A686912BA,wireless,wifi,by user
2024-10-27T17:25:08Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-20T20:28:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-02T09:43:32Z,www.amazon.com,US,Kindle E-reader,JNMIUTPQKYQ7HRUKCLKJX5RHPE3OAK4B,wireless,wifi,by user
2025-06-22T17:58:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-22T06:46:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-09-14T03:08:40Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-17T09:43:11Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,wireless,wifi,by user
2024-10-30T08:40:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-15T20:11:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-13T19:04:30Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,wireless,wifi,by user
2025-05-10T19:29:14Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-18T09:43:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-02-09T09:52:36Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-04T18:33:32Z,www.amazon.com,US,Kindle E-reader,B0DLLGPNMQ,wireless,wifi,by user
2025-05-31T04:18:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-26T05:59:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-30T23:36:45Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-04-30T04:06:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-07T07:21:59Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,automatically after an update
2025-02-19T06:36:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-11-04T21:27:51Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-09-16T02:24:52Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-18T22:24:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-04T00:11:43Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-02-14T09:43:37Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,wireless,wifi,by user
2024-08-28T07:04:17Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,wireless,wifi,by user
2025-01-20T20:36:43Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-10-29T07:42:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-11-13T09:43:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-08-23T07:04:24Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,wireless,wifi,by user
2025-03-15T03:04:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-09T23:05:28Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,wireless,wifi,by user
2024-11-03T14:11:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-04-30T03:36:37Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,wireless,wifi,by user
2025-03-04T03:33:13Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-01-01T09:43:31Z,www.amazon.com,US,Kindle E-reader,OOAZWAIV63UB2CXNZN7NGGRP3MSZBQBM,wireless,wifi,by user
2024-11-14T08:18:18Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-31T19:15:07Z,www.amazon.com,US,Kindle E-reader,3451C4DEA84A49DEBFFFDDA0092EC804,wireless,wifi,by user
2025-01-02T20:11:55Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,wireless,wifi,by user
2025-06-15T21:14:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-28T09:43:21Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,wireless,wifi,by user
2024-08-13T07:06:43Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-25T09:43:28Z,www.amazon.com,US,Kindle E-reader,CD2J6YLYY6SMOGLTHM77PUX5YBUTBUKC,wireless,wifi,by user
2025-06-13T03:35:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-21T03:47:19Z,www.amazon.com,US,Kindle E-reader,B0CC1J32NG,wireless,wifi,by user
2024-12-04T04:57:45Z,www.amazon.com,US,Kindle E-reader,B0BZ5Y513V,wireless,wifi,by user
2025-03-06T01:40:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-02T09:46:04Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-11-25T22:09:24Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-09T09:43:28Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,wireless,wifi,by user
2025-06-23T09:46:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-25T09:43:24Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,wireless,wifi,by user
2025-07-04T02:35:57Z,www.amazon.com,US,Kindle E-reader,433NYT3NYBLOUOHLMNP7KZE4BASGKFI2,wireless,wifi,by user
2024-10-30T02:35:38Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,wireless,wifi,by user
2024-12-17T05:28:21Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,wireless,wifi,by user
2024-08-31T19:26:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-06T04:21:23Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-10-29T07:27:03Z,www.amazon.com,US,Kindle E-reader,CQ3N5YSGGUHIX2SAY53DAX226KYAHXEQ,wireless,wifi,by user
2025-03-21T04:44:35Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,wireless,wifi,by user
2025-02-21T06:08:45Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-21T07:23:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-26T09:43:19Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,wireless,wifi,by user
2024-12-06T22:21:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-19T09:43:24Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,wireless,wifi,by user
2025-02-03T03:03:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-20T02:14:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-21T23:05:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-16T04:18:44Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,wireless,wifi,by user
2025-03-18T03:59:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-18T01:33:05Z,www.amazon.com,US,Kindle E-reader,B003K15IF8,wireless,wifi,by user
2025-06-09T13:57:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-03-14T02:48:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-07-18T03:21:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-02-27T02:26:27Z,www.amazon.com,US,Kindle E-reader,HUKF6ODKYJKXSFIK5P7Q7DIOWPD325YP,wireless,wifi,by user
2025-02-06T23:15:54Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-18T01:23:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-30T23:45:18Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,wireless,wifi,by user
2025-01-05T21:43:41Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-20T03:32:21Z,www.amazon.com,US,Kindle E-reader,B081M4F8GH,wireless,wifi,by user
2025-02-12T22:18:08Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-11-04T22:03:22Z,www.amazon.com,US,Kindle E-reader,Q2GMDSWTP3KRSTVF5WHAONVIHS325UHL,wireless,wifi,by user
2025-05-16T02:48:02Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-11-04T21:15:44Z,www.amazon.com,US,Kindle E-reader,Q2GMDSWTP3KRSTVF5WHAONVIHS325UHL,wireless,wifi,by user
2024-09-20T02:36:50Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-06T04:38:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-15T04:16:23Z,www.amazon.com,US,Kindle E-reader,TEOQR3X2DN2TSHJ276HTYWLF6WUZXQBC,wireless,none,by user
2025-06-22T04:45:09Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-20T21:44:04Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-12-11T22:04:33Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,wireless,wifi,by user
2025-03-09T12:10:44Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-01T18:01:31Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-31T01:11:34Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-09-09T08:48:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-26T16:11:12Z,www.amazon.com,US,Kindle E-reader,B0DMDYK6Y6,wireless,wifi,by user
2024-09-04T07:04:25Z,www.amazon.com,US,Kindle E-reader,1C34F9A4E93C4F328ADA7053A8E3D219,wireless,wifi,by user
2025-06-09T13:19:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-15T00:42:33Z,www.amazon.com,US,Kindle E-reader,JPOXUR4EGOMYIE4NQUVJQIDTMPQQNA4F,wireless,wifi,by user
2025-05-13T03:31:12Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,wireless,wifi,by user
2025-04-03T09:43:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-03-28T09:43:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-07-10T02:10:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-26T07:11:06Z,www.amazon.com,US,Kindle E-reader,AHLCEKLOMNBI3WZAR2LXCRUBJ2OBWCFN,wireless,wifi,by user
2024-12-11T22:04:33Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-28T23:05:32Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-25T07:08:12Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-03T20:39:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-02-08T05:20:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-16T04:18:43Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-07T18:36:06Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-13T16:19:44Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,wireless,wifi,by user
2024-08-12T02:14:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-03-26T04:13:02Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-25T21:54:17Z,www.amazon.com,US,Kindle E-reader,TH6GPQAVDDTMCR2XKAXXE5XUWQF5DODY,wireless,wifi,by user
2024-08-15T03:33:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-08-22T04:12:28Z,www.amazon.com,US,Kindle E-reader,3F18E7B1DE9B48E1B46CEBD543D9AD15,wireless,wifi,by user
2025-03-20T04:28:20Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-06T23:57:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-09-26T21:27:50Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,automatically after an update
2025-07-12T17:09:56Z,www.amazon.com,US,Kindle E-reader,VE4SJJEMPCNJIYM5H66WC62DAPYE4BQI,wireless,wifi,by user
2024-09-18T00:24:49Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-23T06:05:59Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-23T03:50:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-10-05T04:25:19Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-21T04:32:55Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-22T17:58:02Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-10-16T03:23:12Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-07-09T22:01:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-20T02:42:39Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,wireless,wifi,by user
2025-06-11T03:06:51Z,www.amazon.com,US,Kindle E-reader,B0D9F3KFPM,wireless,wifi,by user
2025-02-22T19:57:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-14T03:11:51Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-04-08T03:03:48Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-10T23:04:49Z,www.amazon.com,US,Kindle E-reader,PTBMJPRMFADHGCZ7ESUYHIIFVONVRXUJ,wireless,wifi,by user
2025-02-04T01:43:14Z,www.amazon.com,US,Kindle E-reader,T6MYHFXIDDXQI6XRF7TXNWHDWDS2DECW,wireless,wifi,by user
2024-08-07T07:21:57Z,www.amazon.com,US,Kindle E-reader,Not Available,airplane_mode,disabled,automatically after an update
2025-07-29T09:43:25Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,wireless,wifi,by user
2024-10-09T06:08:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-20T01:44:45Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,wireless,wifi,by user
2025-03-10T23:18:35Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-22T13:47:47Z,www.amazon.com,US,Kindle E-reader,O6S35RM2ZUUGD5GZ4NVTFU7UOPT7RK4U,wireless,wifi,by user
2025-01-09T05:23:18Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-01T01:30:15Z,www.amazon.com,US,Kindle E-reader,MDA2MPOTKOJLTLOVINZIHHXFP4Q3WPNH,wireless,wifi,by user
2025-07-20T20:39:15Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-08T09:43:28Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,wireless,wifi,by user
2025-04-05T09:43:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-05-05T03:15:19Z,www.amazon.com,US,Kindle E-reader,LTCRXOXA6TOUTCKMTU3ZCVIOM5BKGXOC,wireless,wifi,by user
2025-07-19T02:45:58Z,www.amazon.com,US,Kindle E-reader,7KRWAI2AYO7QURIYLICYT2S4DTQWFXK7,wireless,wifi,by user
2024-12-16T09:43:28Z,www.amazon.com,US,Kindle E-reader,NKTH6XIJUZNFZ5PZSSWZ6BGQ6ZLGIKBQ,wireless,wifi,by user
2025-02-11T09:43:29Z,www.amazon.com,US,Kindle E-reader,WZ34AC3Z6QKT765I3B5YQEO3U3BZXKLN,wireless,wifi,by user
2024-11-30T09:52:49Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-03T05:49:05Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-07T09:52:56Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-30T03:27:32Z,www.amazon.com,US,Kindle E-reader,CYYIMAPVWFZQZ7XVINNTFI6QPBWGZ245,wireless,wifi,by user
2025-04-15T03:46:43Z,www.amazon.com,US,Kindle E-reader,II6J4O2WEM4UWTX47RYFLMDPIEDR6GET,wireless,wifi,by user
2025-01-03T09:53:30Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-11T09:44:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-01-26T18:40:14Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-24T04:40:10Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2025-07-08T03:20:36Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-19T03:25:47Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-07-16T09:43:34Z,www.amazon.com,US,Kindle E-reader,MZJHLPOQEFK6QOXINYVHNIKWVK53C26Z,wireless,wifi,by user
2025-06-24T23:21:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-04-26T04:09:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-05-11T09:43:23Z,www.amazon.com,US,Kindle E-reader,RESEYEAJK4EJ4ULJAU6NJ6YSAGXJJQBV,wireless,wifi,by user
2024-12-26T06:52:01Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-10-09T02:52:42Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-06-11T09:44:33Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-04-24T04:32:29Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-10T02:34:35Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-12-31T06:33:11Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-09-03T01:47:31Z,www.amazon.com,US,Kindle E-reader,05C4DA136A6A4FFC99DBA85BEE6FF300,wireless,wifi,by user
2024-11-11T04:52:25Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-03-28T04:13:28Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2025-02-19T22:17:00Z,www.amazon.com,US,Kindle E-reader,LHXKLEWH52LWXBSOBOTMRLRJ2CONAJCC,wireless,wifi,by user
2025-06-21T02:41:11Z,www.amazon.com,US,Kindle E-reader,B0DHDF2RDL,wireless,wifi,by user
2025-02-26T04:02:40Z,www.amazon.com,US,Kindle E-reader,MX76DL77CZU6RDBXMKY4ZAL5GJ55MMGG,wireless,wifi,by user
