device_record_time,Device Serial Number,country_of_residence,app_package_name,app_version_name,app_version_code,device_type,device_profile_type,app_profile_type,launch_count,duration_milliseconds,software_version,metric_level,product_mode,reason_code,metric_source,start_time,Amazon Marketplace
2025-06-30T20:40:29Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,24000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-30T20:40:05Z,Amazon.com
2025-06-30T20:40:26Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,21000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-30T20:40:05Z,Amazon.com
2025-06-30T20:40:08Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,372000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-30T20:33:56Z,Amazon.com
2025-06-30T20:33:59Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-30T20:33:57Z,Amazon.com
2025-06-28T21:24:03Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2656000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-28T20:39:47Z,Amazon.com
2025-06-28T20:39:50Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-28T20:39:48Z,Amazon.com
2025-06-28T17:38:03Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2288000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-28T16:59:55Z,Amazon.com
2025-06-28T16:59:57Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,1000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-28T16:59:56Z,Amazon.com
2025-06-28T03:03:19Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,933000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-28T02:47:46Z,Amazon.com
2025-06-28T02:47:52Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,4000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-28T02:47:48Z,Amazon.com
2025-06-27T22:24:41Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,210000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-27T22:21:11Z,Amazon.com
2025-06-27T22:21:15Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-27T22:21:13Z,Amazon.com
2025-06-27T22:16:33Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1212000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-27T21:56:21Z,Amazon.com
2025-06-27T21:56:21Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,15000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-27T21:56:06Z,Amazon.com
2025-06-27T21:56:19Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,14000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-27T21:56:05Z,Amazon.com
2025-06-27T21:56:09Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,381000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-27T21:49:48Z,Amazon.com
2025-06-27T21:49:59Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,10000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-27T21:49:49Z,Amazon.com
2025-06-26T03:08:34Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,953000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-26T02:52:41Z,Amazon.com
2025-06-26T02:52:49Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,6000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-26T02:52:43Z,Amazon.com
2025-06-25T23:02:04Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,758000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T22:49:26Z,Amazon.com
2025-06-25T22:49:33Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,5000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T22:49:28Z,Amazon.com
2025-06-25T22:15:46Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1385000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T21:52:41Z,Amazon.com
2025-06-25T21:52:49Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,6000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T21:52:43Z,Amazon.com
2025-06-25T04:15:48Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,527000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T04:07:01Z,Amazon.com
2025-06-25T04:07:05Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T04:07:03Z,Amazon.com
2025-06-25T03:46:53Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1567000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T03:20:46Z,Amazon.com
2025-06-25T03:20:50Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T03:20:48Z,Amazon.com
2025-06-25T02:10:59Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,3773000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T01:08:06Z,Amazon.com
2025-06-25T01:08:10Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-25T01:08:08Z,Amazon.com
2025-06-24T23:20:42Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2245000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T22:43:17Z,Amazon.com
2025-06-24T22:43:17Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,15000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T22:43:02Z,Amazon.com
2025-06-24T22:43:14Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,13000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T22:43:01Z,Amazon.com
2025-06-24T22:43:06Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,18000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T22:42:48Z,Amazon.com
2025-06-24T22:42:51Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,1000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T22:42:50Z,Amazon.com
2025-06-24T05:10:53Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1789000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T04:41:04Z,Amazon.com
2025-06-24T04:41:04Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,59000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T04:40:05Z,Amazon.com
2025-06-24T04:41:02Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,57000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T04:40:05Z,Amazon.com
2025-06-24T04:40:10Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,3000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T04:40:07Z,Amazon.com
2025-06-24T04:14:48Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,15000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T04:14:33Z,Amazon.com
2025-06-24T04:14:48Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,16000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T04:14:32Z,Amazon.com
2025-06-24T04:14:36Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,52000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T04:13:44Z,Amazon.com
2025-06-24T04:13:53Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,8000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T04:13:45Z,Amazon.com
2025-06-24T00:16:35Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,827000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T00:02:48Z,Amazon.com
2025-06-24T00:02:48Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,53000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T00:01:55Z,Amazon.com
2025-06-24T00:02:45Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,38000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T00:02:07Z,Amazon.com
2025-06-24T00:02:07Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,Not Available,Not Available,Ereader,Not Available,Not Available,1,5000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T00:02:02Z,Amazon.com
2025-06-24T00:02:02Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,8000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-24T00:01:54Z,Amazon.com
2025-06-24T00:01:57Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,117000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:53:47Z,Amazon.com
2025-06-24T00:01:57Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,373000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:53:47Z,Amazon.com
2025-06-23T23:53:47Z,G0016T03101203AQ,United States,com.lab126.KPPStoreShopping,Not Available,Not Available,Ereader,Not Available,Not Available,1,119000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:51:48Z,Amazon.com
2025-06-23T23:51:49Z,G0016T03101203AQ,United States,com.lab126.store,Not Available,Not Available,Ereader,Not Available,Not Available,1,10000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:51:39Z,Amazon.com
2025-06-23T23:51:39Z,G0016T03101203AQ,United States,com.lab126.store,Not Available,Not Available,Ereader,Not Available,Not Available,1,40000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:50:59Z,Amazon.com
2025-06-23T23:51:00Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,98000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:49:22Z,Amazon.com
2025-06-23T23:50:58Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,97000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:49:21Z,Amazon.com
2025-06-23T23:49:22Z,G0016T03101203AQ,United States,com.lab126.store,Not Available,Not Available,Ereader,Not Available,Not Available,1,22000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:49:00Z,Amazon.com
2025-06-23T23:49:00Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,6000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:48:54Z,Amazon.com
2025-06-23T23:48:58Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,5000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:48:53Z,Amazon.com
2025-06-23T23:48:54Z,G0016T03101203AQ,United States,com.lab126.KPPStoreShopping,Not Available,Not Available,Ereader,Not Available,Not Available,1,10000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:48:44Z,Amazon.com
2025-06-23T23:48:44Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,28000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:48:16Z,Amazon.com
2025-06-23T23:48:44Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,29000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:48:15Z,Amazon.com
2025-06-23T23:48:19Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,488000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:40:11Z,Amazon.com
2025-06-23T23:40:12Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,23000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:39:49Z,Amazon.com
2025-06-23T23:40:08Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,19000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:39:49Z,Amazon.com
2025-06-23T23:40:00Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,10000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T23:39:50Z,Amazon.com
2025-06-23T01:08:26Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,Not Available,Not Available,Ereader,Not Available,Not Available,1,1206000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T00:48:20Z,Amazon.com
2025-06-23T01:08:26Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,Not Available,Not Available,Ereader,Not Available,Not Available,1,1205000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T00:48:21Z,Amazon.com
2025-06-23T00:48:24Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2442000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T00:07:42Z,Amazon.com
2025-06-23T00:08:02Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,18000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-23T00:07:44Z,Amazon.com
2025-06-22T22:45:43Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1156000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T22:26:27Z,Amazon.com
2025-06-22T22:26:30Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,1000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T22:26:29Z,Amazon.com
2025-06-22T22:23:47Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,6280000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T20:39:07Z,Amazon.com
2025-06-22T20:39:11Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T20:39:09Z,Amazon.com
2025-06-22T18:32:08Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2475000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T17:50:53Z,Amazon.com
2025-06-22T17:50:56Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,1000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T17:50:55Z,Amazon.com
2025-06-22T04:43:59Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,2548000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T04:01:31Z,Amazon.com
2025-06-22T04:01:35Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T04:01:33Z,Amazon.com
2025-06-22T01:30:22Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1191000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T01:10:31Z,Amazon.com
2025-06-22T01:10:37Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,4000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-22T01:10:33Z,Amazon.com
2025-06-21T22:22:28Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,602000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-21T22:12:26Z,Amazon.com
2025-06-21T22:22:25Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,601000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-21T22:12:24Z,Amazon.com
2025-06-21T21:47:37Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,1555000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-21T21:21:42Z,Amazon.com
2025-06-21T21:21:46Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,Not Available,Not Available,Ereader,Not Available,Not Available,1,2000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-21T21:21:44Z,Amazon.com
2025-06-21T03:46:37Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,Not Available,Not Available,Ereader,Not Available,Not Available,1,3931000,4417610025_release_5.18.1,appAction,DEFAULT,APP,APP,2025-06-21T02:41:06Z,Amazon.com
