ASIN,Product Name,Annotation Type,Customer modified date on device,Device Serial Number,ContentType,Format,Creation Date,LastUpdatedDate,Highlight,Version,Selection Type,Note,Is Deleted
B07NCNVZ5P,Blue Moon: A Jack Reacher Novel,kindle.last_read,2020-08-06T17:21:33Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-08-04T03:33:50Z,2020-08-06T17:21:37Z,Not Available,Not Available,Not Available,Not Available,No
B07QBNKJTZ,So You Want to Talk About Race,kindle.continuous_read,2020-06-10T17:03:08Z,G000KU06635704PV,EBOK,YJBinary,2020-07-07T14:06:41Z,2020-07-07T14:06:41Z,Not Available,Not Available,Not Available,Not Available,No
B07QBNKJTZ,So You Want to Talk About Race,kindle.most_recent_read,2020-06-10T17:03:08Z,G000KU06635704PV,EBOK,YJBinary,2020-07-07T14:06:41Z,2020-07-07T14:06:41Z,Not Available,Not Available,Not Available,Not Available,No
B07QBNKJTZ,So You Want to Talk About Race,kindle.last_read,2020-06-07T17:38:22Z,G000KU06635704PV,EBOK,YJBinary,2020-07-07T14:06:41Z,2020-07-07T14:06:41Z,Not Available,Not Available,Not Available,Not Available,No
B004P8JPS6,The Affair: A Jack Reacher Novel,kindle.continuous_read,2020-06-19T11:11:02Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-19T11:11:04Z,2020-06-19T11:11:04Z,Not Available,Not Available,Not Available,Not Available,No
B004P8JPS6,The Affair: A Jack Reacher Novel,kindle.most_recent_read,2020-06-19T11:11:02Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-19T11:11:04Z,2020-06-19T11:11:04Z,Not Available,Not Available,Not Available,Not Available,No
B004P8JPS6,The Affair: A Jack Reacher Novel,kindle.last_read,2020-06-19T11:11:02Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-19T11:11:04Z,2020-06-19T11:11:04Z,Not Available,Not Available,Not Available,Not Available,No
B07THBZ4VD,"Why Fish Don't Exist: A Story of Loss, Love, and the Hidden Order of Life",kindle.continuous_read,2020-06-18T20:32:48Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-18T11:18:23Z,2020-06-18T20:32:53Z,Not Available,Not Available,Not Available,Not Available,No
B07THBZ4VD,"Why Fish Don't Exist: A Story of Loss, Love, and the Hidden Order of Life",kindle.most_recent_read,2020-06-18T20:32:48Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-18T11:18:23Z,2020-06-18T20:32:53Z,Not Available,Not Available,Not Available,Not Available,No
B07THBZ4VD,"Why Fish Don't Exist: A Story of Loss, Love, and the Hidden Order of Life",kindle.last_read,2020-06-18T11:18:28Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-18T11:18:23Z,2020-06-18T11:18:33Z,Not Available,Not Available,Not Available,Not Available,No
B003EY7IWC,Worth Dying For: A Jack Reacher Novel,kindle.continuous_read,2020-06-18T02:26:48Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-17T19:59:45Z,2020-06-18T02:27:28Z,Not Available,Not Available,Not Available,Not Available,No
B003EY7IWC,Worth Dying For: A Jack Reacher Novel,kindle.most_recent_read,2020-06-18T02:26:48Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-17T19:59:45Z,2020-06-18T02:27:28Z,Not Available,Not Available,Not Available,Not Available,No
B003EY7IWC,Worth Dying For: A Jack Reacher Novel,kindle.last_read,2020-06-18T02:26:48Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-17T19:59:45Z,2020-06-18T02:27:28Z,Not Available,Not Available,Not Available,Not Available,No
B0036S4CWA,61 Hours: A Reacher Novel (Jack Reacher Book 14),kindle.continuous_read,2020-06-17T19:58:57Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-15T03:11:53Z,2020-06-17T19:58:59Z,Not Available,Not Available,Not Available,Not Available,No
B0036S4CWA,61 Hours: A Reacher Novel (Jack Reacher Book 14),kindle.most_recent_read,2020-06-17T19:58:57Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-15T03:11:53Z,2020-06-17T19:58:59Z,Not Available,Not Available,Not Available,Not Available,No
B0036S4CWA,61 Hours: A Reacher Novel (Jack Reacher Book 14),kindle.last_read,2020-06-17T04:11:47Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-06-15T03:11:53Z,2020-06-17T04:11:59Z,Not Available,Not Available,Not Available,Not Available,No
B001NLL8LA,Gone Tomorrow: A Jack Reacher Novel,kindle.bookmark,2020-06-14T21:45:57Z,G000KU06635704PV,EBOK,YJBinary,2020-06-14T21:45:57Z,2020-06-15T03:00:47Z,Not Available,Not Available,Not Available,Not Available,Yes
B07QBNKJTZ,So You Want to Talk About Race,kindle.continuous_read,2020-06-10T17:03:08Z,G000KU06635704PV,EBOK,YJBinary,2020-06-06T15:18:14Z,2020-06-10T17:03:10Z,Not Available,Not Available,Not Available,Not Available,No
B07QBNKJTZ,So You Want to Talk About Race,kindle.most_recent_read,2020-06-10T17:03:08Z,G000KU06635704PV,EBOK,YJBinary,2020-06-06T15:18:14Z,2020-06-10T17:03:10Z,Not Available,Not Available,Not Available,Not Available,No
B07QBNKJTZ,So You Want to Talk About Race,kindle.last_read,2020-06-07T17:38:22Z,G000KU06635704PV,EBOK,YJBinary,2020-06-06T15:18:14Z,2020-06-07T17:38:25Z,Not Available,Not Available,Not Available,Not Available,No
B001NLL8LA,Gone Tomorrow: A Jack Reacher Novel,kindle.bookmark,2020-06-05T03:53:23Z,G000KU06635704PV,EBOK,YJBinary,2020-06-05T03:53:23Z,2020-06-06T03:45:54Z,Not Available,Not Available,Not Available,Not Available,Yes
B001NLL8LA,Gone Tomorrow: A Jack Reacher Novel,kindle.continuous_read,2021-02-10T18:36:08Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2020-05-29T22:45:06Z,2021-02-10T18:36:16Z,Not Available,Not Available,Not Available,Not Available,No
B001NLL8LA,Gone Tomorrow: A Jack Reacher Novel,kindle.most_recent_read,2021-02-10T18:36:08Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2020-05-29T22:45:06Z,2021-02-10T18:36:16Z,Not Available,Not Available,Not Available,Not Available,No
B001NLL8LA,Gone Tomorrow: A Jack Reacher Novel,kindle.last_read,2020-06-15T03:00:41Z,G000KU06635704PV,EBOK,YJBinary,2020-05-29T22:45:06Z,2020-06-15T03:00:47Z,Not Available,Not Available,Not Available,Not Available,No
B000YJ54DU,Nothing to Lose: A Jack Reacher Novel,kindle.continuous_read,2020-05-25T18:53:04Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-25T21:10:59Z,2020-05-25T21:10:59Z,Not Available,Not Available,Not Available,Not Available,No
B000YJ54DU,Nothing to Lose: A Jack Reacher Novel,kindle.most_recent_read,2020-05-25T18:53:04Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-25T21:10:59Z,2020-05-25T21:10:59Z,Not Available,Not Available,Not Available,Not Available,No
B000YJ54DU,Nothing to Lose: A Jack Reacher Novel,kindle.last_read,2020-05-25T18:53:04Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-25T21:10:59Z,2020-05-25T21:10:59Z,Not Available,Not Available,Not Available,Not Available,No
B000YJ54DU,Nothing to Lose: A Jack Reacher Novel,kindle.continuous_read,2020-05-25T18:53:04Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-22T20:35:59Z,2020-05-25T18:53:08Z,Not Available,Not Available,Not Available,Not Available,No
B000YJ54DU,Nothing to Lose: A Jack Reacher Novel,kindle.most_recent_read,2020-05-25T18:53:04Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-22T20:35:59Z,2020-05-25T18:53:08Z,Not Available,Not Available,Not Available,Not Available,No
B000YJ54DU,Nothing to Lose: A Jack Reacher Novel,kindle.last_read,2020-05-25T18:53:04Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-22T20:35:59Z,2020-05-25T18:53:08Z,Not Available,Not Available,Not Available,Not Available,No
B077WWXZ41,Weather: A novel,kindle.continuous_read,2020-05-20T19:49:46Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBSP,YJBinary,2020-05-20T13:48:20Z,2020-05-20T19:49:50Z,Not Available,Not Available,Not Available,Not Available,No
B077WWXZ41,Weather: A novel,kindle.most_recent_read,2020-05-20T19:49:46Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBSP,YJBinary,2020-05-20T13:48:20Z,2020-05-20T19:49:50Z,Not Available,Not Available,Not Available,Not Available,No
B077WWXZ41,Weather: A novel,kindle.last_read,2020-05-20T13:47:42Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBSP,YJBinary,2020-05-20T13:48:20Z,2020-05-20T13:48:20Z,Not Available,Not Available,Not Available,Not Available,No
B000QCQ8Y4,Bad Luck and Trouble: A Jack Reacher Novel,kindle.continuous_read,2020-05-22T17:21:49Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-15T00:26:37Z,2020-05-22T17:21:53Z,Not Available,Not Available,Not Available,Not Available,No
B000QCQ8Y4,Bad Luck and Trouble: A Jack Reacher Novel,kindle.most_recent_read,2020-05-22T17:21:49Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-15T00:26:37Z,2020-05-22T17:21:53Z,Not Available,Not Available,Not Available,Not Available,No
B000QCQ8Y4,Bad Luck and Trouble: A Jack Reacher Novel,kindle.last_read,2020-05-22T17:21:49Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-15T00:26:37Z,2020-05-22T17:21:53Z,Not Available,Not Available,Not Available,Not Available,No
B07TRVW6VX,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",kindle.continuous_read,2020-05-15T00:25:28Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-10T23:48:37Z,2020-05-15T00:25:30Z,Not Available,Not Available,Not Available,Not Available,No
B07TRVW6VX,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",kindle.most_recent_read,2020-05-15T00:25:28Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-10T23:48:37Z,2020-05-15T00:25:30Z,Not Available,Not Available,Not Available,Not Available,No
B07TRVW6VX,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",kindle.last_read,2020-05-13T04:48:06Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-05-10T23:48:37Z,2020-05-13T04:48:17Z,Not Available,Not Available,Not Available,Not Available,No
B000GCFG7E,The Hard Way: A Reacher Novel (Jack Reacher Book 10),kindle.continuous_read,2020-06-02T02:51:38Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2020-04-20T03:14:47Z,2020-06-02T02:51:46Z,Not Available,Not Available,Not Available,Not Available,No
B000GCFG7E,The Hard Way: A Reacher Novel (Jack Reacher Book 10),kindle.most_recent_read,2020-06-02T02:51:38Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2020-04-20T03:14:47Z,2020-06-02T02:51:46Z,Not Available,Not Available,Not Available,Not Available,No
B000GCFG7E,The Hard Way: A Reacher Novel (Jack Reacher Book 10),kindle.last_read,2020-05-01T03:27:29Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-04-20T03:14:47Z,2020-05-01T03:27:40Z,Not Available,Not Available,Not Available,Not Available,No
B07L2J8P4S,The Lager Queen of Minnesota: A Novel,kindle.continuous_read,2020-04-20T03:15:36Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-04-15T19:51:54Z,2020-04-20T03:15:40Z,Not Available,Not Available,Not Available,Not Available,No
B07L2J8P4S,The Lager Queen of Minnesota: A Novel,kindle.most_recent_read,2020-04-20T03:15:36Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-04-15T19:51:54Z,2020-04-20T03:15:40Z,Not Available,Not Available,Not Available,Not Available,No
B07L2J8P4S,The Lager Queen of Minnesota: A Novel,kindle.last_read,2020-04-15T19:51:42Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-04-15T19:51:54Z,2020-04-15T19:51:54Z,Not Available,Not Available,Not Available,Not Available,No
B000FCK5PI,One Shot: A Reacher novel (Jack Reacher Book 9),kindle.continuous_read,2020-04-16T17:02:38Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-04-13T03:12:42Z,2020-04-16T17:02:46Z,Not Available,Not Available,Not Available,Not Available,No
B000FCK5PI,One Shot: A Reacher novel (Jack Reacher Book 9),kindle.most_recent_read,2020-04-16T17:02:38Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-04-13T03:12:42Z,2020-04-16T17:02:46Z,Not Available,Not Available,Not Available,Not Available,No
B000FCK5PI,One Shot: A Reacher novel (Jack Reacher Book 9),kindle.last_read,2020-04-16T17:02:38Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-04-13T03:12:42Z,2020-04-16T17:02:46Z,Not Available,Not Available,Not Available,Not Available,No
B000FC1MBO,The Enemy: A Reacher Novel (Jack Reacher Book 8),kindle.bookmark,2020-04-10T03:38:31Z,G000KU06635704PV,EBOK,YJBinary,2020-04-10T03:38:32Z,2020-04-11T03:47:01Z,Not Available,Not Available,Not Available,Not Available,Yes
B000FC1MBO,The Enemy: A Reacher Novel (Jack Reacher Book 8),kindle.bookmark,2020-04-04T03:24:16Z,G000KU06635704PV,EBOK,YJBinary,2020-04-04T03:24:16Z,2020-04-04T18:47:46Z,Not Available,Not Available,Not Available,Not Available,Yes
B000FC1MBO,The Enemy: A Reacher Novel (Jack Reacher Book 8),kindle.continuous_read,2020-04-12T18:17:13Z,G000KU06635704PV,EBOK,YJBinary,2020-03-25T21:47:46Z,2020-04-12T18:17:20Z,Not Available,Not Available,Not Available,Not Available,No
B000FC1MBO,The Enemy: A Reacher Novel (Jack Reacher Book 8),kindle.most_recent_read,2020-04-12T18:17:13Z,G000KU06635704PV,EBOK,YJBinary,2020-03-25T21:47:46Z,2020-04-12T18:17:20Z,Not Available,Not Available,Not Available,Not Available,No
B000FC1MBO,The Enemy: A Reacher Novel (Jack Reacher Book 8),kindle.last_read,2020-04-12T18:17:13Z,G000KU06635704PV,EBOK,YJBinary,2020-03-25T21:47:46Z,2020-04-12T18:17:20Z,Not Available,Not Available,Not Available,Not Available,No
B07BZ4F75T,"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed",kindle.bookmark,2020-03-09T04:09:36Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-03-09T04:09:36Z,2020-03-09T21:28:37Z,Not Available,Not Available,Not Available,Not Available,Yes
B077WWXZ41,Weather: A novel,kindle.continuous_read,2020-03-07T01:51:45Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-03-04T04:16:58Z,2020-03-07T01:51:49Z,Not Available,Not Available,Not Available,Not Available,No
B077WWXZ41,Weather: A novel,kindle.most_recent_read,2020-03-07T01:51:45Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-03-04T04:16:58Z,2020-03-07T01:51:49Z,Not Available,Not Available,Not Available,Not Available,No
B077WWXZ41,Weather: A novel,kindle.last_read,2020-03-06T03:49:17Z,G000KU06635704PV,EBOK,YJBinary,2020-03-04T04:16:58Z,2020-03-06T03:49:20Z,Not Available,Not Available,Not Available,Not Available,No
B000FC1R1O,The People of Sparks (The City of Ember Book 2),kindle.continuous_read,2020-02-28T17:19:16Z,G000KU06635704PV,EBSP,YJBinary,2020-02-28T17:19:18Z,2020-02-28T17:19:18Z,Not Available,Not Available,Not Available,Not Available,No
B000FC1R1O,The People of Sparks (The City of Ember Book 2),kindle.most_recent_read,2020-02-28T17:19:16Z,G000KU06635704PV,EBSP,YJBinary,2020-02-28T17:19:18Z,2020-02-28T17:19:18Z,Not Available,Not Available,Not Available,Not Available,No
B000FC1R1O,The People of Sparks (The City of Ember Book 2),kindle.last_read,2020-02-28T17:19:16Z,G000KU06635704PV,EBSP,YJBinary,2020-02-28T17:19:18Z,2020-02-28T17:19:18Z,Not Available,Not Available,Not Available,Not Available,No
B000FBJDF2,Persuader: A Jack Reacher Novel,kindle.continuous_read,2020-04-02T01:52:10Z,G000KU06635704PV,EBOK,YJBinary,2020-02-26T20:09:42Z,2020-04-02T01:52:14Z,Not Available,Not Available,Not Available,Not Available,No
B000FBJDF2,Persuader: A Jack Reacher Novel,kindle.most_recent_read,2020-04-02T01:52:10Z,G000KU06635704PV,EBOK,YJBinary,2020-02-26T20:09:42Z,2020-04-02T01:52:14Z,Not Available,Not Available,Not Available,Not Available,No
B000FBJDF2,Persuader: A Jack Reacher Novel,kindle.last_read,2020-04-02T01:52:10Z,G000KU06635704PV,EBOK,YJBinary,2020-02-26T20:09:42Z,2020-04-02T01:52:14Z,Not Available,Not Available,Not Available,Not Available,No
B004DI7JNG,Lee Child's Jack Reacher Books 1-6,kindle.continuous_read,2020-02-26T20:07:18Z,Not Available,EBOK,Mobi7,2020-02-16T02:40:37Z,2020-02-26T20:07:20Z,Not Available,Not Available,Not Available,Not Available,No
B004DI7JNG,Lee Child's Jack Reacher Books 1-6,kindle.most_recent_read,2020-02-26T20:07:18Z,Not Available,EBOK,Mobi7,2020-02-16T02:40:37Z,2020-02-26T20:07:20Z,Not Available,Not Available,Not Available,Not Available,No
B004DI7JNG,Lee Child's Jack Reacher Books 1-6,kindle.last_read,2020-02-26T20:07:18Z,Not Available,EBOK,Mobi7,2020-02-16T02:40:37Z,2020-02-26T20:07:20Z,Not Available,Not Available,Not Available,Not Available,No
B001FXK8XU,Tripwire (Jack Reacher Book 3),kindle.bookmark,2020-02-12T03:50:06Z,Not Available,EBOK,YJBinary,2020-02-12T03:50:06Z,2020-02-12T17:45:26Z,Not Available,Not Available,Not Available,Not Available,Yes
B001FXK8XU,Tripwire (Jack Reacher Book 3),kindle.bookmark,2020-02-11T06:01:21Z,G000KU06635704PV,EBOK,YJBinary,2020-02-11T06:01:21Z,2020-02-11T06:01:21Z,Not Available,Not Available,Not Available,Not Available,No
B001FXK8XU,Tripwire (Jack Reacher Book 3),kindle.continuous_read,2020-02-16T02:37:45Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-02-07T21:09:39Z,2020-02-16T02:37:50Z,Not Available,Not Available,Not Available,Not Available,No
B001FXK8XU,Tripwire (Jack Reacher Book 3),kindle.most_recent_read,2020-02-16T02:37:45Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-02-07T21:09:39Z,2020-02-16T02:37:50Z,Not Available,Not Available,Not Available,Not Available,No
B001FXK8XU,Tripwire (Jack Reacher Book 3),kindle.last_read,2020-02-16T00:13:42Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-02-07T21:09:39Z,2020-02-16T00:13:47Z,Not Available,Not Available,Not Available,Not Available,No
B000QCS932,The Prophet of Yonwood (The City of Ember Book 4),kindle.bookmark,2020-02-07T04:07:59Z,G000KU06635704PV,EBOK,YJBinary,2020-02-07T04:07:59Z,2020-02-07T04:07:59Z,Not Available,Not Available,Not Available,Not Available,No
B000QCS932,The Prophet of Yonwood (The City of Ember Book 4),kindle.bookmark,2020-02-07T03:06:02Z,G000KU06635704PV,EBOK,YJBinary,2020-02-07T03:06:02Z,2020-02-07T03:28:31Z,Not Available,Not Available,Not Available,Not Available,Yes
B000QCS932,The Prophet of Yonwood (The City of Ember Book 4),kindle.continuous_read,2020-02-08T19:34:53Z,G000KU06635704PV,EBOK,YJBinary,2020-02-07T02:53:20Z,2020-02-09T04:14:28Z,Not Available,Not Available,Not Available,Not Available,No
B000QCS932,The Prophet of Yonwood (The City of Ember Book 4),kindle.most_recent_read,2020-02-08T19:34:53Z,G000KU06635704PV,EBOK,YJBinary,2020-02-07T02:53:20Z,2020-02-09T04:14:28Z,Not Available,Not Available,Not Available,Not Available,No
B000QCS932,The Prophet of Yonwood (The City of Ember Book 4),kindle.last_read,2020-02-07T02:52:38Z,G000KU06635704PV,EBOK,YJBinary,2020-02-07T02:53:20Z,2020-02-07T02:53:20Z,Not Available,Not Available,Not Available,Not Available,No
B000OZ0NXA,"Killing Floor (Jack Reacher, Book 1)",kindle.continuous_read,2020-01-27T03:52:44Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-01-10T19:56:53Z,2020-01-27T03:52:47Z,Not Available,Not Available,Not Available,Not Available,No
B000OZ0NXA,"Killing Floor (Jack Reacher, Book 1)",kindle.most_recent_read,2020-01-27T03:52:44Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2020-01-10T19:56:53Z,2020-01-27T03:52:47Z,Not Available,Not Available,Not Available,Not Available,No
B000OZ0NXA,"Killing Floor (Jack Reacher, Book 1)",kindle.last_read,2020-01-26T05:09:23Z,G000KU06635704PV,EBOK,YJBinary,2020-01-10T19:56:53Z,2020-01-26T05:09:41Z,Not Available,Not Available,Not Available,Not Available,No
B07BZ4F75T,"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed",kindle.continuous_read,2020-03-16T03:21:30Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2019-11-13T15:16:49Z,2020-03-16T03:21:35Z,Not Available,Not Available,Not Available,Not Available,No
B07BZ4F75T,"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed",kindle.most_recent_read,2020-03-16T03:21:30Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2019-11-13T15:16:49Z,2020-03-16T03:21:35Z,Not Available,Not Available,Not Available,Not Available,No
B07BZ4F75T,"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed",kindle.last_read,2020-03-16T03:21:30Z,aa4d86d592464abfbb95c0d1c6d4f6e7,EBOK,YJBinary,2019-11-13T15:16:49Z,2020-03-16T03:21:35Z,Not Available,Not Available,Not Available,Not Available,No
B078W5XGZD,The Winter Soldier,kindle.continuous_read,2019-03-20T02:09:38Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2019-02-28T20:15:41Z,2019-03-20T02:09:40Z,Not Available,Not Available,Not Available,Not Available,No
B078W5XGZD,The Winter Soldier,kindle.most_recent_read,2019-03-20T02:09:38Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2019-02-28T20:15:41Z,2019-03-20T02:09:40Z,Not Available,Not Available,Not Available,Not Available,No
B078W5XGZD,The Winter Soldier,kindle.last_read,2019-03-01T03:16:58Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2019-02-28T20:15:41Z,2019-03-01T03:17:01Z,Not Available,Not Available,Not Available,Not Available,No
B074ZDRGBC,Asymmetry: A Novel,kindle.continuous_read,2019-03-01T02:51:42Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2019-02-07T15:53:43Z,2019-03-01T02:51:47Z,Not Available,Not Available,Not Available,Not Available,No
B074ZDRGBC,Asymmetry: A Novel,kindle.most_recent_read,2019-03-01T02:51:42Z,Wx0EqH6y059SzMnzyhI3KQzLt92yViQ2qLgGGu10,EBOK,YJBinary,2019-02-07T15:53:43Z,2019-03-01T02:51:47Z,Not Available,Not Available,Not Available,Not Available,No
B074ZDRGBC,Asymmetry: A Novel,kindle.last_read,2019-02-26T21:55:50Z,f5bd6a89fc8f4d818368353947e0d60a,EBOK,YJBinary,2019-02-07T15:53:43Z,2019-02-26T21:55:58Z,Not Available,Not Available,Not Available,Not Available,No
B00O2RPEE4,The Power Within: Discovering the Path to Elite Goaltending,kindle.bookmark,2019-01-15T03:16:24Z,G000KU06635704PV,EBOK,YJBinary,2019-01-15T03:16:24Z,2019-01-15T03:16:24Z,Not Available,Not Available,Not Available,Not Available,No
B00O2RPEE4,The Power Within: Discovering the Path to Elite Goaltending,kindle.bookmark,2019-01-06T14:12:13Z,G000KU06635704PV,EBOK,YJBinary,2019-01-06T14:12:13Z,2019-01-06T14:12:13Z,Not Available,Not Available,Not Available,Not Available,No
B00O2RPEE4,The Power Within: Discovering the Path to Elite Goaltending,kindle.bookmark,2019-01-06T13:45:30Z,G000KU06635704PV,EBOK,YJBinary,2019-01-06T13:45:30Z,2019-01-15T03:16:24Z,Not Available,Not Available,Not Available,Not Available,Yes
B07BDKJVWS,Winter Loon: A Novel,kindle.continuous_read,2018-11-09T05:19:05Z,G000KU06635704PV,EBOK,YJBinary,2018-11-08T22:03:40Z,2018-11-09T05:19:27Z,Not Available,Not Available,Not Available,Not Available,No
B07BDKJVWS,Winter Loon: A Novel,kindle.most_recent_read,2018-11-09T05:19:05Z,G000KU06635704PV,EBOK,YJBinary,2018-11-08T22:03:40Z,2018-11-09T05:19:27Z,Not Available,Not Available,Not Available,Not Available,No
B07BDKJVWS,Winter Loon: A Novel,kindle.bookmark,2018-11-07T03:25:03Z,G000KU06635704PV,EBOK,YJBinary,2018-11-08T22:03:40Z,2018-11-08T22:03:40Z,Not Available,Not Available,Not Available,Not Available,No
B07BDKJVWS,Winter Loon: A Novel,kindle.last_read,2018-11-09T05:19:05Z,G000KU06635704PV,EBOK,YJBinary,2018-11-08T22:03:40Z,2018-11-09T05:19:27Z,Not Available,Not Available,Not Available,Not Available,No
B07BDKJVWS,Winter Loon: A Novel,kindle.bookmark,2018-11-08T02:53:58Z,G000KU06635704PV,EBOK,YJBinary,2018-11-08T02:53:58Z,2018-11-08T03:51:13Z,Not Available,Not Available,Not Available,Not Available,Yes
B07BDKJVWS,Winter Loon: A Novel,kindle.bookmark,2018-11-07T03:25:03Z,G000KU06635704PV,EBOK,YJBinary,2018-11-07T03:25:03Z,2018-11-08T22:18:41Z,Not Available,Not Available,Not Available,Not Available,Yes
B07BDKJVWS,Winter Loon: A Novel,kindle.continuous_read,2018-11-08T22:01:50Z,f5bd6a89fc8f4d818368353947e0d60a,EBOK,YJBinary,2018-11-05T04:39:45Z,2018-11-08T22:18:41Z,Not Available,Not Available,Not Available,Not Available,Yes
B07BDKJVWS,Winter Loon: A Novel,kindle.most_recent_read,2018-11-08T22:01:50Z,f5bd6a89fc8f4d818368353947e0d60a,EBOK,YJBinary,2018-11-05T04:39:45Z,2018-11-08T22:18:41Z,Not Available,Not Available,Not Available,Not Available,Yes
B07BDKJVWS,Winter Loon: A Novel,kindle.last_read,2018-11-08T22:01:50Z,f5bd6a89fc8f4d818368353947e0d60a,EBOK,YJBinary,2018-11-05T04:39:45Z,2018-11-08T22:18:41Z,Not Available,Not Available,Not Available,Not Available,Yes
